ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title,Body
1048772,A3PPCSNJIESRA6,0,0,17,B00000G20L,6/18/2000,4,14,16,Very pleased with camera,"Please add my views to those who were impressed with the Elph 370z. On a  recent trip to New york it was small and light enough for me to carry in my  handbag so it didn't scream TOURIST, yet produces beautiful photos,  including one lovely panorama of Central Park at twilight that I am going  to have blown up. I agree that in making it as ""idiot-proof"" as  possible the makers have sacrificed some of the bells and whistles you get  with a fancy SLR system, but for most of us civilians who just want some  decent photos and nice memories, I would recommend it wholeheartedly. One  teensy drawback is that it wasn't as good at eliminating red eye as I would  have liked, but this is a very minor quibble."
1048773,A3RRHK0GN468E8,0,1,18,B00000G20L,11/25/2002,3,8,8,Didn't last long!  Updated!!!,"Your can read the specs and see all the wonderful features that this camera has to offer. However, after nearly 8 months of use and less then 10 rolls of film I have found out this. Not all pictures turn out that great. I was disappointed on the quality at times. Recently, a H flashes on the LED screen and I have followed the manual on how to correct this but it still shows an internal error. I can not seem to fix it and Canon so far hasn't helped either."
1048774,A3BLOBF6CJJRRI,0,0,19,B00000G20L,12/7/2000,1,26,31,Dissapointed customer,I only put three roles of film through the camera and the LCD display went out.  This controls all other functions and the camera can no longer be used.  The company will not cover the repair under warranty and the repair is almost as costly as the camera.  I will never purchase another Canon product.
1048775,A5GPLWZZA1DJA,0,1,20,B00000G20L,3/30/2001,5,13,14,A Good All-Around APS Camera,"I've had and used q 370Z for over a year, and I've never had a bad snapshot that wasn't the photographer's fault.  Yes, I sometimes get red-eye in low light, but a lot of that is caused by the compactness of the camera - the flash is too close to the lens to avoid ALL red-eye. Increasing the room lights helps. Other family menbers have had a series of 35mm Point-and-shoots, but the 370Z is better.  Reliable (at least for me), simple to use, with a zoom range that goes from true wide-angle (most don't) to portrait-length telephoto (the regular ELPH doesn't).  I still have my 35mm SLRs and 7 lenses for ""serious"" photography, but it sure is easier to carry the ELPH 370."
1048777,A30JGLI2IBHC5X,0,0,22,B00000G20L,6/7/2000,4,17,19,"A ""gotta have""","Friends generously lent me their Canon 370Z to take on my vacation.  It was wonderful -- very easy to learn and very easy to use.  The pictures have been processed and they came out very well.  I loved the flexibility  of photo sizes and the ease of using the telephoto feature.  I came home  and ordered one for myself. In fact, several of the friends with me on my  trip plan to do the same.  Seeing this camera in action definitely turns it  into a ""gotta have""."
1048778,AV0OVWJTF1ODW,0,1,23,B00000G20L,2/29/2000,5,51,63,ELPH 37OZ is the best!,"I would like to say the the Cannon ELPH37OZ is worth the money.  I have struggled in the past with cameras and decided to buy the best one available.  There hasn't been a bad picture yet, and no problems with the  camera.  Pay the extra money and get this one rather than some cheap  inferior camera"
1048781,A744QP0BNPO5K,0,0,26,B00000G20L,9/2/2001,5,15,16,Great purchase,"If you are considering a regular Canon Elph, go with the 370Z instead: its powerful zooming capability is well worth the extra.  For such a small, lightweight camera, its picture clarity is remarkable (even when you enlarge the prints).   I took it as my only camera on a trip to Europe, and ended up with photos that compared favorably to professional postcards.  I've had this camera for a year and haven't regretted it for a moment.  I keep it in my purse for all those moments when people say, ""I wish we had a camera with us!""  If you are new to APS cameras, you will love the easy system of index prints and not having to handle negatives.  The handiest camera I've ever owned."
1048782,A2QHM5HBSIXRL4,1,0,27,B00000G20L,12/21/2001,5,21,22,Great camera for the neophyte,"I know next-to-nothing about photography and I was not ready to pull the trigger on a digital camera.  I had been carrying a Minolta ""Freedom Zoom 90"" around for about 10+ years, and I was looking for a replacement that would (a) fit into my briefcase/backpack more easily, and (b) be a little bit more idiot-proof (I always seemed to have problems focusing the Minolta)."
1048783,A1GU5ZJEZRSZLY,0,0,28,B00000G20L,7/28/2000,2,34,38,I returned it and went digital,"We are headed on vacation in a couple of weeks and I thought it would be a good time to get a lightweight compact camera.  I had heard good things  about the elf, and although I hadn't ever tried APS film I thought this  would be a good time. I shot 3 rolls of film, in all kinds of lighting  conditions.  I tried indoors, outdoors, sunny days, after dark and cloudy  days.  I have to tell you that repeatedly it felt like the pictures were  over-exposed.  The elf's ability to balance exposure to suit a setting  really goes haywire when it has to balance higher contrast.  The red-eye  feature didn't work so swell, and my pictures just weren't up to par.  We  are returning it and going digital.  I bought the digital elf and shot  several shots, printed them and they give me the pictures, color and  resolution I am looking for.  I think this little camera was a bit  overhyped."
1048784,A3SX0110C91VBZ,0,0,29,B00000G20L,12/31/2002,4,17,17,Nearly perfect . . .,"I just wanted to add to the comments from the customer in Athens, Greece. He (she?) made good points and I wanted to address 2 of the 'weak spots' mentioned: 1- the on/off slider: don't use it. I had completely forgotten that it was there until I read this review. It's much easier to just pull out the flash to turn the camera on; this is also probably much easier on the mechanism (there is a transmission ratio between the slider and the flash, the flash moves about twice as far as the slider--the result is that when using the slider, the flash slams in and out very hard). 2- shutter release delay. The camera can be set to allow instant response to pressing the shutter release: press the self-timer and flash-mode buttons simultaneously (the camera will respond by blinking the green LED 4 times). With this set, the camera will go through all preparations to take the picture when the shutter release is pressed half-way in (focus, focal length, exposure, making sure the flash is ready if needed). Then when the camera indicates that everything is ready, pressing the shutter release fully will result in instant response."
1048786,A16K9HO11UWFA9,0,0,31,B00000G20L,4/2/2001,5,20,20,Wonderful Little Camera for a Wonderful Little Price,"I recently purchased a Canon Elph 370Z Kit and I highly recommend it to anyone in the market for a new camera.  Although it is a but a tiny point-and-shoot device, it is rich in features that much larger models only dream about.  It has all of the wonderful features of the Advanced Photo System, including the midroll changing feature.  The zoom lens is quite capable of telephoto or wide frame pictures.  Also, the camera's intuitive distance sensing and shake warnings ensure clear and crisp photos of any subject or scene. My main reason for purchasing this camera was travel. I bought it with the intention of using it simply when I was travelling, but I find myself using it in place of my clunky SLR.  Highly recommend!"
1048787,A3L2CJYUMLEX67,0,0,32,B00000G20L,8/24/2000,1,47,52,"Terrible camera, Worse customer service","I used this camera once and it took relatively good pictures.  However, on  my next trip, the camera's internal memory stopped working (this is a  problem that other people I know have had with the camera).  Worse than the  camera's malfunction, however, was the company's refusal to service the  camera under warranty.  Moreover, when I sent the camera back, they refused  to write a letter justifying the lack of service.  I would not buy a piece  of Canon equipment.  Save some money and buy an Olympus Stylus, which has  served me quite well."
1048789,A2G2QNKDL1Y6AC,0,0,34,B00000G20L,11/16/2000,5,77,77,"Best compact, APS camera","If you want a point and shoot camera that you can carry in your bag or throw in a shirt pocket so that its always available, then this may be the best camera for you.  While its not deep on features, it has the ones that are most important for convenience: a decent flash, 3x zoom (better for wide angle shots than telephoto closeups), and APS film."
732766,A2A10ZSC2RH4RG,0,1,1,B000646TG4,10/26/2004,5,0,0,Microsoft Access 97 Curriculum CBT Training CDs,"*Course Overview This course series is intended for individuals seeking the fundamental and advanced skills of Microsoft Access 97. This series will also prepare individuals who are seeking to become a Microsoft Access Expert Specialist. Learn To See individual course descriptions for detail. Audience This course series is intended for individuals who want to learn the fundamental and advanced skills of Microsoft Access 97. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits Per Course ITCAP credits: 1.5 Credit Hours CEU credits: 1.40 CEUs Language Options US English Total Learning Time 12 to 16 hours Objectives Unit Course Series: Microsoft Access 97 Curriculum: Expert 12 - 16 hours Course Series: 71051-71052 The first course in this series provides students with the knowledge to work with the components and objects of a Microsoft Access 97 database; identify the steps used in planning a database; create a new database; create a table, and manipulate its format and data; locate and manipulate data. This course is Part 1 of the two part series covering the skills tested in the ""Microsoft Access Expert Specialist"" exam and has been approved by Microsoft. The second course in this series provides students with the knowledge to create and modify forms; switch between views of a form; add records to a form; show related records in a form using a macro; work with subforms; modify a form design; create and customize reports; create charts; utilize the Web capability of Microsoft Access 97. This course is Part 2 of the two part series covering the skills tested in the ""Microsoft Access Expert Specialist"" exam and has been approved by Microsoft."
735799,A2A10ZSC2RH4RG,0,1,1,B00030ATSU,10/26/2004,5,0,0,CIW Security Professional Part 3: Operating System Security,"*Course Overview This is the third course in a five part series which covers the content in the CIW Security Professional Series. This course teaches security principles for Unix and Windows NT systems, implementing account security, implementing file system security, assessing security risks, and reducing risks. Learn To Identify security services and evaluation criteria. Identify security concepts and security architecture. Identify the steps to implement account security and file system security in Windows NT and UNIX. Identify the methods to identify security risks in Windows NT and UNIX. Identify the steps to remove and disable unnecessary services from Windows NT and UNIX. Identify the various ways to implement security in Windows NT and UNIX. Audience The target audiences for this course are, System Administrators, Application Developers, Firewall Administrators, and IT Security Officers. Students must have CIW Foundations certification or equivalent experience, as well pass the CIW Server Administrator and CIW Internetworking Professional exams or have equivalent skills. Students should have taken the first two parts of this series (87011 and 87012). This course prepares students for exam number 1D0-470. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits CEU credits: 0.80 CEUs Language Options US English Total Learning Time 6 to 8 hours Objectives Unit 1: Security Principles 2 hours Identify the security services that should be used in a specified situation. Match EALs of CC with the scenarios in which they are applicable. Identify the resource that requires a particular level of security in a specified situation. Identify the security mechanism that should be implemented to meet the requirements in the specified scenario. Identify the security components that are used in the specified scenario. Complete the diagram to depict the user authentication process that involves Windows NT security subsystem components. Unit 2: Account and File System Security 2 hours Identify the passwords that should be used in a specified scenario. Identify the command to implement password aging in a specific situation. Identify the command to monitor logon attempts in a specified scenario. Apply a strong password by modifying the registry. Identify the commands to verify account details. Rename a specified account by using the User Manager for Domains utility. Apply an account policy by using the User Manager for Domains utility. Assign share permissions in a specified situation. Assign NTFS permissions on files and folders by using the Security tab. Match the ls commands with the situations in which they are used. Identify the umask command to be used in the specified situation. Identify the chmod command to be used in the specified situation. Unit 3: Assessing Security Risks 1 - 2 hours Match the types of security attacks with the situations in which they have occurred. Install a KeyLogger program by using the iksnt10d.exe file. Disable Windows NT default shares by using the Regedit command. Scan a Windows NT system by using the WS_Ping ProPack program. Identify the situations in which NFS should be used. Match NIS security problems with the appropriate solutions. Identify the command to log on to a remote computer. Unit 4: Reducing Security Risks 1 - 2 hours Remove a subsystem from a Windows NT system by using the C2 Configuration command. Identify the steps to control SMB connectivity on a Windows NT server. Disable the Server service by using the Services icon. Identify the option that disables the Telnet service. Apply system patches by installing Service Pack 6a. Identify registry access permissions to be set in a specified situation. Secure the Windows NT registry by using the C2 Configuration command. Implement an audit policy by using the User Manager for Domains command. Identify the tasks to enable the TCPWrapper suite on a UNIX platform. Identify the md5sum command that will be used in a specified situation."
735803,A2A10ZSC2RH4RG,0,1,1,B00030AT7Q,10/26/2004,5,0,0,CIW Internetworking Professional Part 5: IPv6 CBT Training C,"*Course Overview This is the last course in a five part series that provides instruction on the features and functions of IPv6. This course will begin with a comparison of IPv4 and IPv6. Students will learn to examine the IPv6 header and extension headers, as well as the IPv6 address architecture. This course covers IPv6 routing and security, reduced network management with IPv6, and transitioning to IPv6. Finally, the course will also take a brief look at mobile IP. Learn To Identify the proposals for the Internet Protocol version 6 (IPv6). Identify the differences between the Internet Protocol version 4 (IPv4) and the IPv6 header. Identify the obsolete IPv4 fields. Identify the features of the IPV6 aggregatable routing hierarchy. Identify features of multicast routing. Identify functions of the IPv6 routing protocols. Audience The audience for this course will apply to students involved in defining network architecture, identifying infrastructure components, and monitoring and analyzing network performance. They will also be responsible for the design and management of enterprise TCP/IP networks. Prerequisite knowledge for this curriculum is that students must have CIW Foundations certification or equivalent experience. CIW accepts CompTIA's iNET+ certification in place of the CIW Foundations course. This course is mapped to the Master CIW Administrator Certification Program and covers exam number 1D0-460. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits CEU credits: 0.70 CEUs Language Options US English Total Learning Time 6 to 8 hours Objectives Unit 1: IPv6 Overview 2 - 3 hours Identify the proposals for the IPv6. Identify the differences between the IPv4 and the IPv6 header. Identify the obsolete IPv4 fields. Match the revised and new IPv6 fields with their functions. Capture IPv4 packets for comparison with IPv6. Match the components of the IPv6 header with their functions. Match the IPv6 extension headers with their functions. Sequence the order of the IPv6 extension headers. Install the IPv6 stack for Windows 2000. Install IPv6 parsers for Network Monitor. Identify the differences between IPv4 and IPv6 packets. Identify the characteristics of IPv6 addresses. Identify guidelines for abbreviating an IPv6 address. Identify guidelines for expanding an IPv6 address. Identify functions of IPv6 address types. Match the components of the Aggregatable Global Unicast address with their functions. Match the special unicast addresses with their functions. Match the components of the IPv6 multicast address with their functions. Identify the differences between a fixed-length address and a variable-length address. Unit 2: IPv6 Functions and Services 4 - 5 hours Identify the features of the IPv6 aggregatable routing hierarchy. Identify features of multicast routing. Identify functions of the IPv6 routing protocols. Identify features of IPv6 security. Identify functions of the Neighbor Discovery (ND) protocol. Match the Internet Control Message Protocol version 6 (ICMPv6) error messages with their error types. Identify characteristics of stateless autoconfiguration. Identify characteristics of stateful configuration. Identify features of Address Resolution Protocol (ARP) in IPv6. Monitor the ND protocol in Windows 2000 by using Network Monitor. Identify features of the Simple Internet Transition (SIT) mechanism. Identify features of dual Internet Protocol (IP) stacks. Create Domain Name System (DNS) records for IPv6. Identify the requirements for connecting to the 6Bone. Identify the components of Mobile IP entities. Sequence the steps to discover and register a foreign agent. Sequence the stages in the Mobile IP tunneling process. Match the Mobile IP extension headers with their functions."
735843,A2A10ZSC2RH4RG,0,1,1,B000300ZLQ,10/26/2004,5,0,0,Microsoft Windows 2000 Designing a Directory Services Infras,"*Course Overview rosoft Windows 2000 Designing a Directory Services Infrastructure Part 2: Domain Structure and Site Topology shows the learner how to design and develop a domain strategy. It also covers how to design multiple domains and the design principles in relation to site topology. Learn To Identify the characteristics of an organization that determine the domain design. Identify factors to be considered when designing the initial Active Directory domain. Identify the business considerations for choosing a multiple domain structure. Identify the technical considerations for choosing a multiple domain structure. Identify the purpose of sites in an Active Directory environment. Identify the factors affecting replication in an Active Directory structure. Audience The intended audience for this series of courses is the general public who want to use a personal computer competently. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits CEU credits: 0.70 CEUs Language Options US English, German Total Learning Time 6 to 8 hours Objectives Unit 1: Designing a Domain Strategy 2 - 3 hours Identify the characteristics of an organization that determine the domain design. Identify factors to be considered when designing the initial Active Directory domain. Identify a suitable domain design for an organization. Identify the considerations that apply to planning for security groups. Identify the guidelines for nesting security groups. Identify guidelines for designing security groups. Identify a suitable security group design for an organization. Identify the guidelines for planning upper-level OU strategies. Identify the guidelines for planning lower-level OU strategies. Identify the guidelines for creating an OU hierarchy. Identify the optimal OU structure plan for an organization. Unit 2: Designing Multiple Domains 2 - 3 hours Identify the business considerations for choosing a multiple domain structure. Identify the technical considerations for choosing a multiple domain structure. Identify the process involved in gaining access to resources across domains. Identify the types of trusts used in inter-domain access. Develop a strategy for designing a multiple domain. Identify the guidelines for designing a multiple domain tree. Identify the guidelines for designing multiple-tree forests. Identify the guidelines for designing multiple forests. Determine a domain structure design for an organization. Unit 3: Designing a Site Topology 2 hours Identify the purpose of sites in an Active Directory environment. Identify the factors affecting replication in an Active Directory structure. Identify bandwidth considerations when determining a site plan. Identify the factors influencing replication traffic. Identify the components of site links. Identify the guidelines for planning the schedules and costs of site links in an Active Directory environment. Determine the optimal replication strategy design for an organization. Identify the need for site link bridges in an Active Directory environment. Identify the factors to consider when planning intersite replication. Identify the factors to consider when delegating bridgehead servers in a site. Identify the functions of an intersite topology generator. Identify the functions of a least-cost spanning tree. Determine the optimal site topology design for an organization. Identify the considerations for determining the need for a domain controller within a site. Identify the guidelines for placing global catalog servers. Identify the considerations when planning operations master placement. Identify an optimal server placement design for an organization."
735844,A2A10ZSC2RH4RG,0,1,1,B000300WD2,10/26/2004,5,0,0,Microsoft Windows 2000 Designing a Directory Services Infras,"*Course Overview Microsoft Windows 2000 Designing a Directory Services Infrastructure Part 1: Naming and Delegation Strategy is the first course in this series. Its focus is showing the learner how to analyze company's organizational requirements. It also covers how to design for the common architectural elements of Active Directory. It also covers the design considerations in relation to Naming strategy, Domain Name and DNS Naming. Finally, it covers the design principles behind the delegation of authority. Learn To Identify the features of the Active Directory logical structure. Identify the design considerations for an organization's Active Directory. Identify guidelines for designing the Active Directory structure. Identify the business needs that influence the selection of Active Directory names. Identify the key considerations involved in designing a DNS naming strategy. Identify the key considerations involved in determining the scope of Active Directory. Identify the business needs that influence the delegation plan. Identify IT organizational structures. Identify guidelines for choosing a simple administrative design hierarchy. Audience IT professionals who operate very large computing environments that use the Windows 2000 network operating system. They have a minimum of one year's experience implementing and administering network operating systems in environments that have the following characteristics: Supported users range from 200-26,000+ Physical locations range from 5-150+ Typical network services and applications include file and print, database, messaging, proxy server or firewall, dial-in server, desktop management, and Web hosting. Connectivity needs include connecting individual offices and users at remote locations to the corporate network and connecting corporate networks to the Internet. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits CEU credits: 0.70 CEUs Language Options US English, German Total Learning Time 6 to 8 hours Objectives Unit 1: Directory Structure Design Fundamentals 2 - 3 hours Identify the features of the Active Directory logical structure. Identify the design considerations for an organization's Active Directory. Identify guidelines for designing the Active Directory structure. Identify the design considerations that influence a naming strategy. Identify the design considerations that influence the delegation of administrative authority. Identify the key considerations involved in designing an Active Directory domain. Identify the key considerations involved in designing multiple domains. Identify the key considerations involved in designing a site topology. Identify the design considerations that influence schema modification. Identify the design considerations that are affected by Group Policy. Unit 2: Naming Strategy 2 - 3 hours Identify the business needs that influence the selection of Active Directory names. Identify the key considerations involved in designing a DNS naming strategy. Identify the key considerations involved in determining the scope of Active Directory. Identify the guidelines for designing a naming hierarchy. Identify guidelines for choosing domain names. Identify key decision guidelines for designing a DNS naming strategy. Identify the considerations for using an internal private naming strategy. Identify the implications of using a delegated subdomain name for the internal network. Identify the implications of retaining a single DNS domain name for both the private and public networks. Identify the implications of creating a separate DNS naming strategy. Identify strategies for integrating BIND with Microsoft DNS. Identify the guidelines for locating a DNS server. Evaluate an optimal DNS naming strategy. Unit 3: Delegation Strategy: Designing 2 hours Identify the business needs that influence the delegation plan. Identify IT organizational structures. Identify guidelines for choosing a simple administrative design hierarchy. Evaluate optimal administrative hierarchies. Identify guidelines for choosing a hybrid administrative design hierarchy. Evaluate different administrative strategy designs. Identify considerations that affect the selection of delegation methods in Active Directory. Identify the issues that affect object ownership. Identify the guidelines for choosing a delegation strategy. Identify the design guidelines to consider when planning the delegation of authority. Evaluate different delegation strategies."
736385,A2A10ZSC2RH4RG,0,1,1,B0002ZUUB2,10/26/2004,5,0,1,Microsoft? Windows? XP Administration Part 5: Disk and File,"*Course Overview This is the final course in a five part series in the Microsoft Windows XP Installation and Administration curriculum. It covers how to work with basic and dynamic disks, manage drive letters, paths and defragmenting volumes on computers running Microsoft Windows XP Professional. It also teaches how to configure and manage various file systems, manage data compression, and secure data by using EFS on computers running Microsoft Windows XP Professional. Topics that teach how to monitor resources and performance and how to improve performance on a computer running Microsoft Windows XP Professional, and using the relevant tools are also covered. Learn To Identify functions of Windows XP Professional disk management. Identify features of basic disk organization in Windows XP Professional. Identify New Partition Wizard options that can be selected when creating partitions on a basic disk in Windows XP Professional. Differentiate between the capabilities of the FAT and FAT32 file systems that are supported by Windows XP Professional. Identify the capabilities of the New Technology File System (NTFS) that are supported by Windows XP Professional. Identify guidelines for selecting a file system when formatting a hard disk in Windows XP Professional. Identify system information that can be determined in Windows XP Professional. Identify tasks for monitoring and managing applications by using Windows XP Professional Task Manager and Windows Installer. Identify commonly used measures available for monitoring processes in Windows XP Professional Task Manager. Audience The intended audience for this course includes IT professionals that are new to the Windows XP environment, and involved in providing help desk support for Windows XP Professional desktops. They also provide support for the Windows XP family of products, or support for a Microsoft Windows XP solution environment. Finally, they are involved in supporting Windows XP Professional in non-Microsoft network operating systems. Course prerequisites would be A+ and Network+ certifications or equivalent. In addition, learners should have taken the first four parts in this series 72510 through 72513. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits Language Options Japanese, US English Total Learning Time 6 to 8 hours Objectives Unit 1: Managing Disks 2 - 3 hours Identify functions of Windows XP Professional disk management. Identify features of basic disk organization in Windows XP Professional. Identify New Partition Wizard options that can be selected when creating partitions on a basic disk in Windows XP Professional. Sequence the steps to add a basic disk to a computer running Windows XP Professional. Identify features of basic to dynamic disk conversion in Windows XP Professional. Differentiate between the volume types available for organizing a Windows XP Professional dynamic disk. Identify New Volume Wizard options that can be selected when creating a simple volume on a dynamic disk in Windows XP Professional. Identify key features of moving a dynamic disc from one computer to another computer running Windows XP Professional. Sequence the disk preparation steps for upgrading from previous Windows operating systems to Windows XP Professional. Identify volume properties that can be viewed by using Disk Management in Windows XP Professional. Identify criteria for extending basic disk partitions or dynamic disk volumes in Windows XP Professional. Identify criteria for disk partition or volume deletion in Windows XP Professional. Change a drive letter for a partition, volume, or disk drive in Windows XP Professional. Create a mount point in Windows XP Professional. Identify functions of the Disk Defragmenter tool in Windows XP Professional. Identify defragmenting options available in Windows XP Professional when using the Defrag.exe command-line tool. Unit 2: Configuring and Managing File Systems 2 - 3 hours Differentiate between the capabilities of the FAT and FAT32 file systems that are supported by Windows XP Professional. Identify the capabilities of the New Technology File System (NTFS) that are supported by Windows XP Professional. Identify guidelines for selecting a file system when formatting a hard disk in Windows XP Professional. Match methods of converting file systems to Windows XP Professional-supported New Technology File System (NTFS) with their characteristics. Identify features of New Technology File System (NTFS) file and folder compression in Windows XP Professional. Compress a New Technology File System (NTFS) file or folder in Windows XP Professional. Match copying and moving actions in Windows XP Professional with the compression state of the compressed files or folders. Identify guidelines for optimal management of New Technology File System (NTFS) data compression in Windows XP Professional. Identify features of shared folder creation and removal in Windows XP Professional. Identify features of New Technology File System (NTFS) file and folder permissions in Windows XP Professional. Identify permissions to optimize folder access in Windows XP Professional. Identify guidelines for administrating and troubleshooting file and folder access in Windows XP Professional. Identify key features of auditing file systems and accounts in Windows XP Professional. Identify key features of the Encrypting File System (EFS) feature in Windows XP Professional. Identify features of file or folder encryption that uses the Encrypting File System (EFS) feature in Windows XP Professional. Identify considerations when adding an authorized user to an Encrypting File System (EFS)-encrypted file in Windows XP Professional. Identify features of encrypted file or folder recovery in Windows XP Professional. Identify guidelines for implementation of the Encrypting File System (EFS) feature in Windows XP Professional. Unit 3: Monitoring Resources and Performance 2 hours Identify system information that can be determined in Windows XP Professional. Identify tasks for monitoring and managing applications by using Windows XP Professional Task Manager and Windows Installer. Identify commonly used measures available for monitoring processes in Windows XP Professional Task Manager. Identify commonly used measures that can be viewed to monitor performance in Windows XP Professional Task Manager. Identify features of monitoring network connectivity by using the Networking tab in Windows XP Professional Task Manager. Identify functions of Windows XP Professional performance tools. Identify performance options that can be configured in Windows XP Professional. Identify considerations when configuring, managing, and troubleshooting scheduled tasks in Windows XP Professional. Identify features of application, security, and system event logs that monitor Windows XP Professional system information. Differentiate between the three types of system and application events that are recorded in Windows XP Professional event logs. Match methods for viewing event logs in Windows XP Professional with desired results. Identify the options available for limiting the size of log files in the Windows XP Professional Event Viewer. Identify features of archiving event logs in the Windows XP Professional Event Viewer."
736398,A2A10ZSC2RH4RG,0,1,1,B0002ZUH1A,10/26/2004,5,0,0,Creating and Configuring a Web Server Using Microsoft? IIS 4,"*Course Overview This is the second course in a four part series that will provide students with the knowledge to support the various features of Microsoft Internet Information Server 4.0. Participants will gain an understanding of the product's architecture and perform the procedures to install, configure, and implement Internet Information Server. Learn To Identify the Microsoft Windows NT and Internet Information Server security measures that can be implemented to secure a Web site on an Internet Information Server. Identify how to secure data with SSL and acquire SSL digital certificate that is used to encrypt data. Identify the characteristics of virtual directories and servers. Create and troubleshoot virtual directories and servers. Identify the functions of IIS extensibility options for ASP. Audience This course is intended for IT Professionals seeking Microsoft Certified Systems Engineer status. Participants should have taken Supporting Microsoft Windows NT 4.0 Core Technologies (Course Series 71410-71413), Internetworking Microsoft TCP/IP on Microsoft Windows NT 4.0 (Course Series 71435-71438) and completed the first course in the series. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits CEU credits: 0.70 CEUs Language Options US English Total Learning Time 6 to 8 hours Objectives Unit 1: Microsoft Windows NT and IIS Security Measures 1 - 2 hours Identify the ways of maintaining security on a Web server by using Windows NT server security. Identify the type of measure used to implement security in a given situation. Identify the ways of ensuring security on a server by using IIS security. Identify the type of authentication scheme implemented in a given scenario. Identify the types of Web Logon Providers. Set anonymous access to a site by using the Internet Service Manager. Set a known user access to a site by using the Internet Service Manager. Set an access permission to a directory on a site by using the Internet Service Manager. Set a user access control to a site by specifying an address. Set permissions to restrict access to a Web site by using the appropriate security measures. Unit 2: SSL Authentication and Data Encryption 1 - 2 hours Identify the benefits of securing data transmission with SSL. Identify the sequence of steps in the Initial phase of the SSL handshake. Identify the essential requisites for implementing SSL Client Authentication on IIS. Create a key pair by using the Key Manager. Install a certificate for a new key. Identify the sequence of steps followed by a client for applying to a certificate server. Configure Certificate Server to generate a client authentication certificate by using the Certificate Enrollment Tools Page. Identify the advantages of CryptoAPI. Unit 3: Virtual Directories and Servers 2 hours Identify the characteristics of virtual directories. Distinguish a local virtual directory from a remote virtual directory. Create a local virtual directory by using the Internet Service Manager snap-in. Create a remote virtual directory by using the Internet Service Manager snap-in. Set access permissions on a virtual directory. Perform the steps to troubleshoot a virtual directory that does not display pictures on a Web page. Identify the characteristics of virtual servers. Create a local virtual server by using the Host Headers. Configure the IIS server to use DNS for host name resolution. Perform the steps to troubleshoot a virtual server that does not display contents from a virtual directory. Unit 4: Active Server Pages (ASP) 2 hours Identify the ASP components. Identify the features of the ODBC connector. Identify the steps for basic ODBC implementation on a Web site using ADO. Create a Virtual Directory for loading ASP pages. Create an ASP with scripting loops. Process a Web site form by using ASP. Design an advertisement on a Web page by using the Ad Rotator ActiveX control on ASP. Display the properties of the browser that requests an ASP on a Web site."
743328,A1JWSDDIH5Z7DV,0,1,7,B0002OG6PM,9/14/2004,5,7,11,Apple leads the way again.,"Apple is, quite simply, the best and most innovative computer manufacturer. A recent user survey in PC magazine identified Apple computers as the most reliable and easiest to use computers currently available and last year Apple's Power Macintosh G5 was designated computer of the year. Now the powerful 64-bit G5 processor is available in an elegant new iMac design. Yes, most people use Windows-based PCs, but do you want to be just another member of the PC herd -- with all of the problems and frustrations presented by Windows-based PCs -- or are you looking for a computer which is user friendly, seldom crashes, and is virtually impervious to virus attacks? If these virtues are more important to you than being one of the crowd, please seriously consider buying an Apple computer. The new iMac G5 is Apple's latest iteration of the innovative iMac series of compact, user friendly computers at reasonable prices. Like all G5-powered Apple computers this new iMac is a very fast computer -- more than twice as fast as a Pentium 4 with the same clock speed -- and has a state-of-the-art 64-bit processor. All computers will have 64-bit processors some day but very few PCs, except for Apple G5s, have them at this time. If you're looking for a fast, versatile, easy to use computer (and want to stop worrying abut virus attacks) and are willing to try something off the beaten path, you'll love this elegant new iMac G5. If you want a larger screen and hard drive with even more speed, consider the iMac G5 with 1.8 GHz processor and 20 inch screen."
743350,A1JWSDDIH5Z7DV,0,1,11,B0002OG6NY,9/14/2004,5,22,32,Elegant new iMac with G5 processor and 20 inch display.,"Apple is, quite simply, the best and most innovative computer manufacturer. A recent user survey in PC magazine identified Apple computers as the most reliable and easiest to use computers currently available and last year Apple's Power Macintosh G5 was designated computer of the year. Now the powerful 64-bit G5 processor is available in an elegant new iMac design with a 20 inch display. Yes, most people use Windows-based PCs, but do you want to be just another member of the PC herd -- with all of the problems and frustrations presented by Windows-based PCs -- or are you looking for a computer which is user friendly, seldom crashes, and is virtually impervious to virus attacks? If these virtues are more important to you than being one of the crowd, please seriously consider buying an Apple computer. The new iMac G5 is Apple's latest iteration of the innovative iMac series of compact, user friendly computers at reasonable prices. Like all G5-powered Apple computers this new iMac is a very fast computer -- more than twice as fast as a Pentium 4 with the same clock speed -- and has a state-of-the-art 64-bit processor. All computers will have 64-bit processors some day but very few PCs, except for Apple G5s, have them at this time. If you're looking for a fast, versatile, easy to use computer (and want to stop worrying abut virus attacks) and are willing to try something off the beaten path, you'll love this elegant new iMac G5. If you want to save a little money consider the new G5 iMacs with 17 inch displays."
