Body,Date,Feedbacks,HelpfulFeedbacks,MemberID,ProductID,Rating,RealName,ReviewID,ReviewOrder,Title,Verified,Label
"As there isn't a version 10 on Amazon.com I had to use this area to warn everyone. I turned on the computer this morning and booted up v. 10 as normal to listen to music while I did my thing. I have the deluxe version of 10 that I paid good money for and was astonished to see this morning that it had expired!!! All of the features that you pay good money for - super tagging etc...will no longer work until I pay them more money?!? DO NOT BUY THIS PRODUCT as you won't own the extra features you get over the free version YOU ARE SIMPLY LEASING THEM! Before today I would have given Music Match v. 10 5+ stars as the features are great and the speed is great for use with ripping and relabelling your music collection. As you can see from the other reviews, the On demand junk that they try to get you to pay more money for as well isn't worth anything either. Put simply, DON'T BUY ANYTHING FROM MUSIC MATCH!! UPDATE: I filed a complaint with the Better Business Bureau about the deluxe verison expiring as well as put in a report to the Bad Business Bureau. I received a response from Yahoo in response to my complaint to the Better Business Bureau a day later with a new registration key and an apology for the misundstanding (which I have to ask...what misunderstanding?) I sent a reply back asking if the key would expire but have heard nothing back yet (3 business days later). I received an e-mail from the Better Business Bureau today asking me if the problem was resolved because of what they sent me (new registration) I responded by telling them no, it's not resolved because I don't know if the key expires or not. I'll update again once I get a response. **Special Note** If you also plan on filing a complaint to the Better Business Bureau be advised that Yahoo now owns MusicMatch so fill it out with Yahoo's corporate address of 701 First Ave, Sunnyvale, CA 94089-1019 with phone number of: 408 349-3300 UPDATE PART 2: I finally received word back from Yahoo customer service that the new key will not expire. While everything seemed to work out for the best I would highly recommend avoiding buying MusicMatch at all costs unless you plan on going through what I did.",10/6/2005,31.0,31.0,A30BCRSABL9AYI,B0000C6EN5,1.0,0.0,647679.0,26.0,WARNING: Don't Buy unless you want to do what I had to do,0.0,1
"Anyone considering purchasing this or any Archos product should be aware that based on my experience (4 Archos jukeboxes) their quality control is spotty at best.  This used to be bearable because they used to have a fairly liberal warranty policy and would repair or exchange defective products no questions asked.  That has changed.  Now you have to go through an elaborate process of providing documentation of purchase, mailing the unit back at your own expense, insured, and waiting in silence while they decide what to do.  In my case the little joystick that is the key control of the unit fell off.  When I returned the AV320 to them for repair (they would not simply send me the part) they decided to keep the 80 gb hard drive I had installed in my AV320.  Because they claim installing the drive voided the warranty they now say that they will not return MY drive to me unless I pay them $125 for the repair.  Won't take back the replacement they sent me, won't send me a replacement part, won't give me my property back.  Worst customer service I've ever seen.  I think it would be a serious mistake to buy anything from them.",12/14/2004,4.0,3.0,A34NX36WRE3Q3G,B00009XFVT,1.0,1.0,656247.0,13.0,Caveat Emptor:Poor Quality Control-Horrible Customer Service,0.0,1
Adobe Premiere is far from the most advanced non-linear video editing package you can get however let me make this one comment. - Editing is all about cutting and not fancy effects. The strength of the project is what is in front of and behind the camera not fancy effects. I would never recommend using any of the effects on any of the non-linear video editing packages anyway. Get dedicated effects packages if you really want to do your special effects well. In short Adobe Premiere is the BEST cutting software and the EASIEST to use. The learning curve is slightly steep but you will be cutting your footage within a day or two with this one. An editor cuts and arranges media. Adobe Premiere does that perfectly. I recommend this like no other for the price but if you are looking for pro packages then go elsewhere and be prepared to pay five figures with extra hardware. If you want special FX this has some but no pro uses these effects tool. Premiere is a first class cutting tool. Go to Discreet products for FX.,3/25/2007,2.0,2.0,AD0J5KK4WQXNS,B000E8JLDA,5.0,0.0,665163.0,11.0,Cut,0.0,1
"Amazon was great about shipping this product, but I eventually returned it due to several problems. I never tried any recordings using the Media Center software that is part of Windows MCE.  I was using it with SnapStream BeyondTV 4.1.  If you record using anything but the Best (DVD 720x480) quality level it would crop out part of the picture.  This is a known issue that is apparently a driver issue.  The latest Hauppauge driver did not solve the problem. The other problem I had is that several times when I was recording two programs at the same time, one of the recordings had nothing but static for the audio portion of it.  I don't know if this was a problem with the card or BeyondTV, but I think it's probably due to the card.  I don't know if I had a defective card or if this is just a problem with all of these cards. I also was not that impressed with the overall quality of the video this card captured.  I have Hauppauge 250 and 350 cards in a couple of other PCs, and the video quality they capture is noticeably better than that captured by the 500 card.  After reading some reviews, it sounds like this is the case for the 150 card also (and the 500 card is basically just two 150s placed on one card).  BeyondTV works great with the 250 and 350 cards with none of the issues noted above; but I also only have one tuner card in the PCs that I use these cards in, so I can't comment on how well they would work in a dual tuner setup using BeyondTV. I returned the 500 card, and I instead purchased two VisionTek Xtasy Theater 550 Pro cards.  Thus far I'm not having any of the issues with them in BeyondTV that I was having with the Hauppauge 500 card -- I can record at a lower quality level with no cropping, and I've had no audio issues so far.  The quality of the video is also far superior to that captured by the 500 card (although maybe not as good as that captured by the Hauppauge 250 and 350 cards).",3/1/2006,16.0,11.0,A1BWFY3BIUP9UF,B000DLBAHI,2.0,1.0,666384.0,4.0,I eventually returned this card due to several problems,0.0,1
"After a year of trying to find a humidifier that works and doesn't break or gets nasty, I will help everyone by giving you my observations.  First we tried those $25 cool mist humidifiers that require the $10 filters/wicks that need replacing every week because they are wrapped up with mold and are loud as an F-15 preparing to take off.  I have tried probably every one there is and at one count I had five different ones.  I don't remember the exact models, but Bemis and Holmes come to mind when I went to search for those always out of stock wicks.  I thought I would go to the warm mist humidifiers because of the apparent purifying of the water through the steaming process, and no wicks.  I put all my humidifiers near a heat/airvent (3'-4' away) approximately 3 feet off the floor on a small table to help dissipate the steam.  My first one of these was the Honeywell HWM450.  I really liked this one right out of the box.  I put it together as described, filled it up with water, set the humidistat to the desired setting and turned it on.  It immediately began spewing out the nice warm steam that the instructions said it would and kept our room (14' X 16') at a nice 45-50% humidity level according to my Oregon Scientific meter.  After every tank full, I would take it apart and inspect the mineral pad and clean or replace it as described.  This thing worked great, good steam, fairly accurate humidity reading (+/- 5%) and automatic operation, no problems until 29 days later (30 day return policy at store I bought it from) when it woke my wife and I from a nice sleep with a putrid plastic burning smell.  I jumped out of bed to see what it was and it was the HWM450.  I unplugged the thing and noticed it was sitting in water.  I took the tank and control unit off to see what was happening.   It appeared as if the heating element came separated from the base and let water seep through to the bottom, almost starting some type of fire or melting process.  I packed it up and took it back to the store where they graciously took it back.  I went to get another just like it thinking this was just a fluke, but luckily they were out and gave me a refund.  I then came to the internet and began searching for others.  Glad I did and read other reviews on this model so tossed out trying to get another.  I then went to Sears and bought a Kenmore 15124 3-gallon warm mist humidifier.  This is the one that needs cloth sleeves that fit over the heating element to absorb the minerals.  I set it up according to the directions and let it run all night.  On high setting, I could never get the room above 30%.  This was futile.  I boxed it up and took it back for a refund the next day.  I may not have given it a fair chance, but even the cool mist humidifiers would get to 35% within 3 hours.  I then found two Honeywell HWM-255's on clearance at the local big box.  I snatched those up and took them home, set them up as instructed by the enclosed book and let them rip.  One immediately started working and the other just sat there with a half working lcd display.  I never got it to work and I took it back.  The other one I set up in our bedroom and noticed the humidistat didn't give an accurate reading as tested with my Oregon Scientific hygrometer.  I did fiddle with it enough to get it to cycle on and off to the level I wanted using my OS hygrometer as a base line.  To get 45-50% humidity in the room, the HWM-255 had to be set on 75%.  Thus far, I like the one that works.  It seems easy enough to clean, no filters, wicks or mineral pads and the reservoir sits nicely upside down when filling.  Just have to wipe off the heating element every filling, but that is cheaper than those filters.  I then decided to get another one for a backup since these things seem to self-destruct regularly. Since I have one that apparently works, I was in no hurry to buy one.  I read some reviews and had a few models in mind and I would investigate them as I saw them in local stores.  I was in a local towel/linen store waiting on my wife one day when I saw a huge amount of steam coming from one corner. This caught my eye since I have been on this humidifier search now for a while.  I walked over and saw several models sitting on a pile of boxes with several TV's playing videos about each one.  After watching these videos on each model displayed, I proceeded to work the knobs and turn various ones on and off, take them apart and look inside them and just gave them a generally good going over.  After digesting all the info I then purchased a Venta Sonic VS100.  I couldn't make myself buy the Air O Swiss one, but if I had not bought so many before, I probably would have.  I took this one home, set it up according to the directions and turned it on.  It didn't take long for it to start working and within two hours, it had the bedroom up to 50% humidity from 30%. Its tank wasn't hard to fill, but it did take a moment to fill up the cartridge where the water fill is so would start letting water down to the heater.  When it reached the desired humidity level, I adjusted the two knobs on it to where it would cycle on and off.  It emptied the tank in one night and I finally got a good night sleep without waking up with dry throat.  This thing just spews out the nice steam/mist profusely.  With all this said, here are a few observations.  1) Don't rely on the built in humidistat (humidity indicator).  Have a separate one to measure your room's humidity.  It is better to have a dial type humidity controller that works than a digital one that doesn't.  2) Cheap prices on these things are not good.  You do get what you pay for.  It seems like the ones that the price started out >$90 is better.  Just buy 1 @ >$100, then 8 @ $30. 3) Keep your receipt and original packaging and buy from a vendor with a good return and customer service policy.  Chances are you'll have to return the cheap ones.  4) These reviews are fairly accurate and are good aids for decision making.  4) Cool mist humidifiers are germ factories.  5) If you buy one that requires replacement filters, cartridges, wicks, make sure they are readily available or stock up when you buy the unit.  6) Place a humidifier off the floor preferably not on top a heat vent and if you have a ceiling fan, turn it on.  7) Don't leave these things running without being watched until you know what they will do.  8) Get one size bigger than what you think you need.  Daily water output is a better indicator than room size capacity.  9) All these things do is introduce water into the air. Warmer air holds water better than cold air.  Old timers used to put a pot of water on their wood stoves to do the same thing.  If you have a wood stove, you don't need a humidifier just more pots of water.  I'll update this as more info comes available.......",2/13/2006,22.0,17.0,ASV2UC0AF1S4Y,B000C1OIJQ,5.0,0.0,671216.0,39.0,So far So good...........,0.0,1
"After a year of trying to find a humidifier that works and doesn't break or gets nasty, I will help everyone by giving you my observations.  First we tried those $25 cool mist humidifiers that require the $10 filters/wicks that need replacing every week because they are wrapped up with mold and are loud as an F-15 preparing to take off.  I have tried probably every one there is and at one count I had five different ones.  I don't remember the exact models, but Bemis and Holmes come to mind when I went to search for those always out of stock wicks.  I thought I would go to the warm mist humidifiers because of the apparent purifying of the water through the steaming process, and no wicks.  I put all my humidifiers near a heat/airvent (3'-4' away) approximately 3 feet off the floor on a small table to help dissipate the steam.  My first one of these was the Honeywell HWM450.  I really liked this one right out of the box.  I put it together as described, filled it up with water, set the humidistat to the desired setting and turned it on.  It immediately began spewing out the nice warm steam that the instructions said it would and kept our room (14' X 16') at a nice 45-50% humidity level according to my Oregon Scientific meter.  After every tank full, I would take it apart and inspect the mineral pad and clean or replace it as described.  This thing worked great, good steam, fairly accurate humidity reading (+/- 5%) and automatic operation, no problems until 29 days later (30 day return policy at store I bought it from) when it woke my wife and I from a nice sleep with a putrid plastic burning smell.  I jumped out of bed to see what it was and it was the HWM450.  I unplugged the thing and noticed it was sitting in water.  I took the tank and control unit off to see what was happening.   It appeared as if the heating element came separated from the base and let water seep through to the bottom, almost starting some type of fire or melting process.  I packed it up and took it back to the store where they graciously took it back.  I went to get another just like it thinking this was just a fluke, but luckily they were out and gave me a refund.  I then came to the internet and began searching for others.  Glad I did and read other reviews on this model so tossed out trying to get another.  I then went to Sears and bought a Kenmore 15124 3-gallon warm mist humidifier.  This is the one that needs cloth sleeves that fit over the heating element to absorb the minerals.  I set it up according to the directions and let it run all night.  On high setting, I could never get the room above 30%.  This was futile.  I boxed it up and took it back for a refund the next day.  I may not have given it a fair chance, but even the cool mist humidifiers would get to 35% within 3 hours.  I then found two Honeywell HWM-255's on clearance at the local big box.  I snatched those up and took them home, set them up as instructed by the enclosed book and let them rip.  One immediately started working and the other just sat there with a half working lcd display.  I never got it to work and I took it back.  The other one I set up in our bedroom and noticed the humidistat didn't give an accurate reading as tested with my Oregon Scientific hygrometer.  I did fiddle with it enough to get it to cycle on and off to the level I wanted using my OS hygrometer as a base line.  To get 45-50% humidity in the room, the HWM-255 had to be set on 75%.  Thus far, I like the one that works.  It seems easy enough to clean, no filters, wicks or mineral pads and the reservoir sits nicely upside down when filling.  Just have to wipe off the heating element every filling, but that is cheaper than those filters.  I then decided to get another one for a backup since these things seem to self-destruct regularly. Since I have one that apparently works, I was in no hurry to buy one.  I read some reviews and had a few models in mind and I would investigate them as I saw them in local stores.  I was in a local towel/linen store waiting on my wife one day when I saw a huge amount of steam coming from one corner. This caught my eye since I have been on this humidifier search now for a while.  I walked over and saw several models sitting on a pile of boxes with several TV's playing videos about each one.  After watching these videos on each model displayed, I proceeded to work the knobs and turn various ones on and off, take them apart and look inside them and just gave them a generally good going over.  After digesting all the info I then purchased a Venta Sonic VS100.  I couldn't make myself buy the Air O Swiss one, but if I had not bought so many before, I probably would have.  I took this one home, set it up according to the directions and turned it on.  It didn't take long for it to start working and within two hours, it had the bedroom up to 50% humidity from 30%. Its tank wasn't hard to fill, but it did take a moment to fill up the cartridge where the water fill is so would start letting water down to the heater.  When it reached the desired humidity level, I adjusted the two knobs on it to where it would cycle on and off.  It emptied the tank in one night and I finally got a good night sleep without waking up with dry throat.  This thing just spews out the nice steam/mist profusely.  With all this said, here are a few observations.  1) Don't rely on the built in humidistat (humidity indicator).  Have a separate one to measure you room's humidity.  It is better to have a dial type humidity controller that works than a digital one that doesn't.  2) Cheap prices on these things are not good.  You do get what you pay for.  It seems like the ones that the price started out >$90 is better.  Just buy 1 @ >$100, then 8 @ $30. 3) Keep your receipt and original packaging and buy from a vendor with a good return and customer service policy.  Chances are you'll have to return the cheap ones.  4) These reviews are fairly accurate and are good aids for decision making.  4) Cool mist humidifiers are germ factories.  5) If you buy one that requires replacement filters, cartridges, wicks, make sure they are readily available or stock up when you buy the unit.  6) Place a humidifier off the floor preferably not on top a heat vent and if you have a ceiling fan, turn it on.  7) Don't leave these things running without being watched until you know what they will do.  8) Get one size bigger than what you think you need.  Daily water output is a better indicator than room size capacity.  9) All these things do is introduce water into the air. Warmer air holds water better than cold air.  Old timers used to put a pot of water on their wood stoves to do the same thing.  If you have a wood stove, you don't need a humidifier just more pots of water.  I'll update this as more info comes available.......",2/13/2006,46.0,40.0,ASV2UC0AF1S4Y,B000AO16AY,1.0,0.0,685100.0,323.0,"Mine leaked, burned up and stinks.....",0.0,1
"All kidding aside, the fit, finish, and look of the maps on this device are top notch.  However, the maps apparently are not updated as frequently as Garmin would like you to believe.  We were directed to driving directly into the wall of a store that was built a few years ago.  Also, directions on freeway splits aren't obvious or accurate at all.  Buyer beware, if you need to return to Amazon because of these reasons, they will charge you about $60 for doing so.",4/3/2006,7.0,2.0,AD2LQ9E9N6Y48,B000ACHVVE,2.0,0.0,686662.0,11.0,"Directs you into buildings, hope you've got good insurance",0.0,1
"After going through more than ten different manufactures of DVD+R media I have to say I have had the best results with these. Close to 100% burn rate with excellent playback on most players, except Sony, (though I'm using a Sony burner). One batch had some duds at the end of the cake and Amazon replaced the whole thing promptly.",9/27/2007,0.0,0.0,ABM6Z2HN4A0JO,B0009YJXMS,4.0,1.0,691003.0,20.0,Great discs for video archiving,0.0,1
"As an owner of the Sony DCR-HC30 model DV Handicam, I want to warn everyone about my horrible experience with this product line.  Design and feature-wise, these Handicams are great.  The problem is, they are built like junk. From the day I opened my box, I got a message that told me that the heads were dirty and needed to be cleaned.  In retrospect, I should have returned it for a replacement then and there.  But being a basically optimistic guy, I decided it just got dirty in transit, and I got a head cleaner and cleaned the heads.  It worked fine for about 30 days - just about the amount of time in Sony's crappy labor warranty.  And from that point forward, I have gotten dirty head messages constantly, which at first could be `cleaned away,' but now, even when the message is gone, problems persist. I often get bars across the screen during playback, and I have already determined that I have lost many a precious memory of my infant children.  Sony's solution to this situation is their standard ""flat rate"" repair program, truly a bargain for $250 or so - more than half what I paid for the camera in the first place. Any Sony wonders why their brand value has all but disappeared? They are just another electronics brand now, and one with sub-par quality and service at that.  Guess I'll be buying Samsungs or Canons next time around. Are you listening, Sony?",1/14/2006,14.0,9.0,A1H0GTJFV97RBI,B0007M3PK8,1.0,0.0,713280.0,11.0,Buy Sony at your peril,0.0,1
"A couple of years ago I bought a similar product from Punch software and gave up on it after a few days of trying to figure out how to use it.  (And I'm very technical and generally good with new software). i would not recommend this software unless you have the time and patience to learn to use it properly. Google recently released a FREE home design software.  Much like other Google products, this one is very easy to use - although not as powerful as one you might purchase.  Before buying, I strongly recommend you check out Google's offering. Visit sketchup.google.com to take a look.",5/7/2006,13.0,12.0,A6PC2TKMTJIYK,B0006N3EWW,2.0,1.0,719620.0,15.0,Difficult to use,0.0,1
"After all the hype about the Polk XRt12 I was expecting the sound quality from this unit to be nothing short of astonishing. I'm sorry to say that I'm disappointed. While it was a breeze to hook up via optical cable to my Harman/Kardon AVR110 and it was simple to aim the antenna (according to the ""antenna aiming signal strength indicator"" I had a perfect signal) it has the same quality as my Delphi SkyFi unit that it replaces. I can't hear any difference between the two. Even with side by side comparison (Polk XRt12 vs. Delphi Skyfi) they sound the same. I wouldn't recommend buying this to replace any exisiting home unit. If you already have XM at home, the signal sounds just as good with what you already have. With all the compression involved in beaming the XM signals to earth, there's only so much any device can extract. You simply can't make a silk purse out of a sow's ear.",12/7/2004,34.0,23.0,A14K68HYCFCTRJ,B0006L506C,1.0,0.0,719900.0,4.0,I can't hear any difference,0.0,1
"After all the hype about the Polk XRt12 I was expecting the sound quality from this unit to be nothing short of astonishing.  I'm sorry to say that I'm disappointed.  While it was a breeze to hook up via optical cable to my Harman/Kardon AVR110 and it was simple to aim the antenna (according to the ""antenna aiming signal strength indicator"" I had a perfect signal) it has the same quality as my Delphi SkyFi unit that it replaces.  I can't hear any difference between the two.  Even with side by side comparison (Polk XRt12 vs. Delphi Skyfi) they sound the same.  I wouldn't recommend buying this to replace any exisiting home unit.  If you already have XM at home, the signal sounds just as good with what you already have.  With all the compression involved in beaming the XM signals to earth, there's only so much any device can extract.  You simply can't make a silk purse out of a sow's ear.",11/27/2004,31.0,24.0,A14K68HYCFCTRJ,B0006L506C,1.0,0.0,719907.0,11.0,I can't hear any difference,0.0,1
"Apple is, quite simply, the best and most innovative computer manufacturer. A recent article in Consumer Reports identified Apple computers as the most reliable computers and PC Magazine user surveys have reached the same conclusion. Furthermore, PC Magazine regularly designates the iMac G5 as the best all around desktop computer. Now the ultra-reliable, user friendly iMac G5 has an even faster G5 processor. Yes, most people use Windows-based PCs, but do you really want to be just another member of the PC herd -- with all of the problems and frustrations presented by Windows-based PCs (including regular virus attacks) -- or are you looking for a computer which is user friendly, seldom crashes, and is virtually impervious to viruses? If these virtues are more important to you than being one of the crowd, please seriously consider buying an Apple computer. This new iMac G5 is Apple's latest and fastest iteration of the innovative iMac series of compact, user friendly computers at reasonable prices. Like all G5-powered Apple computers this new iMac is a very fast computer -- more than twice as fast as a Pentium 4 with the same clock speed -- and has a state-of-the-art 64-bit processor. All computers will have 64-bit processors some day but very few PCs, except for Apple G5s, have them at this time. If you're looking for a fast, versatile, easy to use computer, want to stop worrying abut virus attacks, and are willing to try something off the beaten path, you'll love this elegant and now faster new iMac G5. A less expensive model of the faster new iMac G5 is available with a 17"" screen.",5/19/2005,23.0,14.0,A1JWSDDIH5Z7DV,B0006HU49E,5.0,1.0,720579.0,14.0,Biggest fastest iMac G5 now even faster,0.0,1
"Amazon was great about shipping this product, but I eventually returned it due to several problems.  They were also great about the return -- they paid the return shipping and I got a full refund. I never tried any recordings with this card using the Media Center software that is part of Windows MCE. I was using it with SnapStream BeyondTV 4.1. If you record using anything but the Best (DVD 720x480) quality level it would crop out part of the picture. This is a known issue that is apparently a driver issue. The latest Hauppauge driver did not solve the problem. The other problem I had is that several times when I was recording two programs at the same time, one of the recordings had nothing but static for the audio portion of it. I don't know if this was a problem with the card or BeyondTV, but I think it's probably due to the card. I don't know if I had a defective card or if this is just a problem with all of these cards. I also was not that impressed with the overall quality of the video this card captured. I have Hauppauge 250 and 350 cards in a couple of other PCs, and the video quality they capture is noticeably better than that captured by the 500 card. After reading some reviews, it sounds like this is the case for the 150 card also (and the 500 card is basically just two 150s placed on one card). BeyondTV works great with the 250 and 350 cards with none of the issues noted above; but I also only have one tuner card in the PCs that I use these cards in, so I can't comment on how well they would work in a dual tuner setup using BeyondTV. I returned the 500 card, and I instead purchased two VisionTek Xtasy Theater 550 Pro cards. Thus far I'm not having any of the issues with them in BeyondTV that I was having with the Hauppauge 500 card -- I can record at a lower quality level with no cropping, and I've had no audio issues so far. The quality of the video is also far superior to that captured by the 500 card (although maybe not as good as that captured by the Hauppauge 250 and 350 cards).",3/14/2006,13.0,10.0,A1BWFY3BIUP9UF,B0006G33UW,2.0,1.0,722892.0,18.0,I eventually returned this tuner card due to several problems.,0.0,1
"After having a Memorex mp3 player die on me in the 4th month, I read a lot of reviews and the Muvo series seemed to get top marks for performance and reliability. The Muvo Slim even got the top recommendation from a prestigious Consumer technology-review site. One of the best things about it is the lithium ion rechargeable battery, which even recharges quickly through the USB port. I went through a lot of batteries before. Even if your mp3 player gets 10 hours on one battery, if you work out or walk to the bus stop every day, that can mean 1 battery per week -- that starts adding up quickly, believe me! I ended up going for the Muvo Micro instead, but that's only because it has an arm band, and I go running. I actually like the credit card shape of the Slim better, and it fits excellently in a top pocket. But I finally got my hands on one in person, and I noticed that the nice leather case doesn't have a place for a belt clip or strap, so even if I had created my own arm strap, there was no place to guide it through. Hope this helps someone else who was thinking the same thing.",11/30/2004,23.0,22.0,A3SF2N0BJF0YJS,B00067KZ8E,4.0,1.0,729888.0,13.0,Snazzy pocket mp3 player,0.0,1
"After reading many reviews of the fm transmittion criteria, I found  myself in the market for one. The best reviews that I could find where the Monster IcarPlay (newer) and the Kensington 33185, I could not find either specific model anywhere near me, so I went down to the local bestbuy and got myself the Griffin RoadTrip. I was quite skeptical to see how this would perform because I read many negative reviews regarding Griffin products. After purchasing it for $118 CAD (about $105 US), I went in the car and tried it out. the set up is quite basic and after a few minutes I was listening to my nano with decent sound quality (same as local radio stations). I live in the biggest suburbia in North America, Mississauga, Ontario and the transmittion is quite good. Pros: It does not skip, even as the ipod wiggles from the road bumps It stays in tact Easy to use Good sound quality Comes with everything you need, every ipod model capability Can be used with your PC or Mac to transmit sound for you home stereo Convinient comes with Doc+holder+clip (s) Cons Constant access to the ipod battery could mean that the battery's life is ending faster than it should. the sound quality isn't top notch. (after all it is a transmitter, very minor complaint) Ipod users limit your sounds to minimum when the ipod is playing because it will not have an effect on the transmittion at all. This is probabbly a good thing. Over all I'd like to give it a 5, but 4 seemes more appropriate, due to price and capability. As far as fm transmittion goes this product will not dissapoint you.",5/30/2006,15.0,14.0,A10BM6VYPTXRTN,B0002WTK48,4.0,0.0,739128.0,175.0,Great product as far as fm transmittion goes...,0.0,1
"After having bought the ""Monster Cable iCarPlay Plus Wireless FM Transmitter/Charger for iPod"" (and then promptly returned it because there was just too much static/interference), I decided to try the Griffin RoadTrip. First, I was shocked at the difference in sound quality between the two products! The Griffin sounds crisp and clear and there is NO static! I live in Boston and have set the frequency to 88.5 and have not had a single problem. Second, the Griffin is so much more convenient and easier to use because you just plug it in and turn it on (it remembers whatever frequency you used previously). No wires, no having to dangle my Nano around the rearview mirror just to get music to play (albeit with frequent static and a constant hissing sound in between songs), and best of all, I now have a nice, solid, safe place to put my Nano that's right at my fingertips. My only caution is that the holder-adapter that's designed to fit the Nano will only fit if I take mine out of the leather ""Marware"" protective cover I bought to keep it from getting all scratched up (I have the 2G Black one). An easy solution (at least for me) was to keep my leather cover on and simply use the ""larger"" holder instead of the smaller ""Nano-sized"" one. Griffin conveniently provides two different thicknesses of padding to customize the fit for virtually all iPods (except the Shuffle, of course) so I just put in one of the pads and my Nano stays nice and secure and will never get scratched. I highly recommend the RoadTrip and am frankly, shocked that others have rated it so poorly. I love it and could not be happier with my purchase!",1/7/2006,13.0,13.0,ALUSNZATIXQQU,B0002WTK48,5.0,1.0,739129.0,176.0,Best FM transmitter for iPods on the market!,0.0,1
"A Norton AV user for years, the upgrade to 2005 made sense. Actually bought a 3-user package for my household's 3 PCs. On 2 PCs, it slowed the PCs down considerably and causes system crashes on one. On the 3rd PC, it installed and activated fine, but the subscription expired (actually a previous version's subscription expired, not the current one, but it did not know that). Re-installation did not work - activation of the software told me that the CD KEY is invalid (after long, long waits for the activation to run). Symantec online diagnostics did not help. Tech support performed an ""over the phone"" activation. A few days later, the software said its trial period has ended and ceased to work. Tech support (again) told me they would email me instructions that would definitely restore the software and 1 year subscription. They never sent the email. Ultimately, I purchased another brand of AntiVirus software and will be asking for some money back from Norton (although I know that they will tell me I have to go back to the store I bought it from - too late for that). In summary, Notron 2005's performance reminds me of, well, like a virus on my PCs. They've lost a long-time customer. Do yourself a favor...DON'T BUY IT.",5/5/2005,3.0,3.0,A3A822XH7S69IE,B0002Q80TA,1.0,1.0,742754.0,15.0,"Waste Of Money, Terrible Support",0.0,1
"Apple is, quite simply, the best and most innovative computer manufacturer. A recent user survey in PC magazine identified Apple computers as the most reliable and easiest to use computers currently available and last year Apple's Power Macintosh G5 was designated computer of the year. Now the powerful 64-bit G5 processor is available in an elegant new iMac design. Yes, most people use Windows-based PCs, but do you want to be just another member of the PC herd -- with all of the problems and frustrations presented by Windows-based PCs -- or are you looking for a computer which is user friendly, seldom crashes, and is virtually impervious to virus attacks? If these virtues are more important to you than being one of the crowd, please seriously consider buying an Apple computer. The new iMac G5 is Apple's latest iteration of the innovative iMac series of compact, user friendly computers at reasonable prices. Like all G5-powered Apple computers this new iMac is a very fast computer -- more than twice as fast as a Pentium 4 with the same clock speed -- and has a state-of-the-art 64-bit processor. All computers will have 64-bit processors some day but very few PCs, except for Apple G5s, have them at this time. If you're looking for a fast, versatile, easy to use computer (and want to stop worrying abut virus attacks) and are willing to try something off the beaten path, you'll love this elegant new iMac G5. If you want a larger screen and hard drive with even more speed, consider the iMac G5 with 1.8 GHz processor and 20 inch screen.",9/14/2004,11.0,7.0,A1JWSDDIH5Z7DV,B0002OG6PM,5.0,1.0,743328.0,7.0,Apple leads the way again.,0.0,1
"As an engineer, consultant, businessman, and educator- pramatism (bang per buck) absolutely rules. No question- having suffered dozens of daily crashes with the latest PCs and Microsoft software, hundreds of OS updates, crippled unreliable Dell and IBM laptops (yet working in aerospace, space and formula one)- I am so P**sed off with the quality (lack thereof) in IT (17 years worth!)....Count the hours wasted and dollars spent on software... To the new Apple- within 5 minutes it was connected to the Internet, talking with all the printers, scanners, faxes, gamespads, videocams without any hitch whatsoever (REAL WOW). OK so OSX looks scary- 30 minutes to get used to without even looking at the straightfoward manual. Appleworks free office suite reads all my papers and articles without a glitch even though they were written (and crashed) in MS Office. Some software updates- quick with a disk optimiser automatically (no fragmented disks..). Speedwise an iMac G5 1.6/ 512MB RAM/160 GB HD/17 screen boots up and feels about 3 x faster than a Dell Inspiron Laptop/Pentium 4 1.6/512MB RAM/30GB HD/16VRAM/15 Screen. Never mind the cool factor or that an equivalent Dell costs more.. I even have to move my head from side to side as the screen is so big! Moans- more power would be great (e.g. better graphics card options, dual processor option) but in reality the iMac is such such a marvel of industrial design in the true sense, doesn/t crash all day, and works very effectively at a great price. BTW I did a factory 1 slot 512MB option so that could 3rd party upgrade another 512 more cost effectively- but am told that the 2 slots do not need to match in size. Overall- a real winner- My *New* Dell laptop has become a paperweight holding a cable! UPDATE (a few days later)- everyone who has seen and used the new iMac wants one; I *want to* use the computer (fun!) rather than dread it (Windows); think that office productivity - languishing despite vast IT investments- may rebound if coporations were brave enough to invest in one of these for all staffers... (not one crash in 40 hours use- a record!!!). BTW may start to put in some industrial strength engineering modelling apps soon (with a second new Mac- a Dual PowerMac 3GHz when  it comes)... UPDATE 2- another 512MBRAM (to 1GB pair); big hardware boost for graphics: Numbers: CINEBENCH 2003-rendering 1 cpu- 170; graphics C4D shading 204; OpenGL SW-L 529; OpenGL HW-l 928; Speedup 4.59 XBENCH Results 146.68 Hard not to smile with this computer- no crashes, virtualPC for Win apps, no viruses- soon m$ free ...",9/17/2004,32.0,29.0,A3NBP6SJO0BSRU,B0002OG6PM,5.0,0.0,743338.0,17.0,Using One Now- FANTASTIC!,0.0,1
