ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title,Body
527837,A1Z55PTADM6CMO,0,0,711,B000ETVKHE,9/17/2006,5,4,4,AMAZING,"I love this MP3 player. I previously owned a Phillips GoGear 4GB, and hated it. So I asked my mom for a new MP3 player for my birthday, and got this. It has amazing sound quality, and I love the fact that you can add in cards if you run out of room. I will surely need to add on soon, because I've been busy loading on my CD collection. I definately like it a lot better than my old GoGear, and  reccomend it to anybody looking for a quality MP3 player."
527836,A3CN5OJ0N7WN0F,0,1,710,B000ETVKHE,8/9/2006,5,4,4,A Great Buy at a Good Price,"Don't believe the nay-sayers. If you are looking for an alternative to the iPod THIS IS IT!! The Sansa e260 series is easy to use, has a great set of features and functions and is (very) considerably lower in price then the equivalent iPod.  I've been using my Sansa e260 for a couple of months now and I just love it!  Unlike some of the other reviewers I have found no problems with the buttons and I find the user interface easy to understand and to navigate.  Keeping it charged is no problem ... just buy an inexpensive AC/DC to USB converter - works fine and you can keep using the e260 while it charges.  As to needing to use proprietary software to download movies; so what?  You're going to need to use some type of software to convert the files anyway, and the software supplied with the e260 does the job just fine."
527835,A1EJ6J6N9I7W35,0,1,709,B000ETVKHE,9/21/2007,5,6,7,Sweet piece of gear,"I've been using the E260 for about five months now, and it has been one of the better purchases I've made on Amazon. Sounds good, easy to use, fairly durable, reasonably priced, and it even looks good. One of my teenage son's friends checked it and said he liked it better than the Nano. I agree with him that the Sansa wheel is better. It's more ""sure-fingered"" and I rarely pick the wrong thing with it. The menus are natural, and quick to use. I often change music while moving on an elliptical exercise machine, with no problems. It coordinates reasonably well with Windows Media Player, so it's unnecessary to install any other software to use it. I can't say the integration is natural or perfect - it took some dinking around to get Media Player to copy over just the music I wanted. But I found a way I like even better, which is to access the device directly and just drag over the songs I want using Windows Explorer. The Sansa apparently just indexes them on the fly when I do that, because they appear in the menus right away. (The integration with Media Player was one of the main reasons I picked the Sansa, because I think iTunes is pretty sad, and the Zune doesn't work with Media Player either.) I can't claim the included ear buds are anything special, but that's true of most MP3 players. Maximo makes a nice set of ear phones ( ) specially tuned to the Sansa E-200 series, so I recommend you take a look at them if you want some high quality audio off the Sansa. Or just wear some decent, lightweight headphones. This unit is now a pretty good bargain, and you can bump it to 6GB by getting a 2GM car for about $30. But if you have a lot of music, you might want to spring for the 8GB model, the E280. I've filled up my E260 already, but I carry about fifty albums on it."
527834,AEVTLUYR5JC8H,0,0,708,B000ETVKHE,8/19/2007,3,6,7,I really want to like this player,"I did a lot of research before settling on this player, and I want to like it. It's small and sleek, and the sound is good. I have no problem with the dial and the buttons (my hands are small). But I find it extremely picky about displaying music I transfer to it. I've given it three stars because it's not working for me. But based on the other rave reviews (which contributed to my decision to purchase the player), I can see it has the potential to be a five-star device. I don't download individual tunes from the Internet. I want it to hold my ripped classical music CDs. Some of them show up in the Album and Artist views, others don't. When I'm in MSC mode and I connect the player to my computer, I see the albums in the folder, but I can't see them on the player. The tracks show up when I look at Songs, but that's no good because they're listed in alphabetical order and guess what, I don't want to listen to the first movement of a symphony followed by the first movement of another symphony, and so on. Call me a traditionalist, but I want to listen to movements 1 - 4 of one whole symphony. I don't think I'm stupid, but I am having a hell of a time figuring this thing out. I've tried syncing with Media Player in MTP mode and dragging and dropping in MSC mode. I've deleted the data folder so the device has to rebuild the database (per instructions for this problem on a forum). If anyone has any ideas, I'd love to hear them."
527833,A1PYSEPUP2KJDH,0,0,707,B000ETVKHE,8/5/2007,1,6,7,Really wanted to like this,"I bought this because I didn't want to get sucked into the world of ipod.  Within the first 2 weeks of receiving this it started breaking down.  It would freeze up, screen would turn black, wheel would stay lit until the thing lost power.  Then I would have to charge back up to get it working again.  It got to the point that it was no longer working.  Sandisk sent me another one.  It was good until the same thing started happening again.  what happens now is the thing freezes up after 5 minutes and I again have to wait until it loses power to charge it again.  Sandisk sent me another one, only to have the Sansa break down the same way again. Since october 2006 i have had 3 sansa players of which both have failed.  I have now turned to ipod and feel that the product is so much superior.  The only good thing I have to say about the Sansa is that their customer service is great."
527832,A1OKMBQ2KFF0X8,0,1,706,B000ETVKHE,3/22/2007,5,6,7,Better than Ipod,"This mp3 player gives you the freedom ipod and itunes do not. Drag and drop from any music sync program, any computer. Excellent sound, ease of use, playlists, large screen, not to mention the price difference. Only reason I'd let someone give me an ipod is to sell it online :)"
527831,A2TMO51OU827ZB,0,1,705,B000ETVKHE,1/11/2009,5,3,3,BETTER AN IPOD!,"If you are thinking of buying an IPod don't!  This is a whole lot easier, cheaper, and user friendly.  The Sansa does everything the IPod does, but a lot easier to program.  My son had an IPod and sold it to buy one of these.  With the IPod you are unable to go to a friends house and load a song that you like off of their computer.  With the Sansa you can load anything from any computer on to it no problem.  I personally use Windows Media Player to program mine, but I am sure there is other ways.  I also like the fact that you can delete music, pictures, ect off the Sansa without having to go through a computer.  You have to go through a couple of steps to delete things so there is no way you can accidently delete something.  Also buy your MP3 downloads from Amazon, they are only .79 cents.  I would recommend downloading (free) the program Amazon will ask you if you want on you first download.  I automatically puts it in Media Player or iTunes if you have already made the mistake with the IPod. With the expansion slot you can make this as big as you want.  But really..does anyone really put full cd's on their player when they only like maybe 4 of the songs?  Defeats the point doesn't it?"
527830,AFGLC9EDU5DDY,0,1,704,B000ETVKHE,11/10/2008,5,3,3,Excellent iPod alternative - get it while you still can,"I've been a Sansa owner since 2006, when I purchased an e280 (8gb) for myself. I've always been happy with the functionality, battery life, and sound quality compared to the price of about $200 at the time. Now I've purchased an e260 (4gb) for my wife. While it only has half the built-in memory, I've found this version to be superior for a few reasons. One thing I did not expect is that this is a ""version 2"" Sansa. They've improved many features over my ""version 1"". You can delete songs on the fly right from the menu button, which you can't do with the version 1. This is helpful when you listen to a lot of podcasts, as I do, and you want to get rid of them as you go so they don't clutter up your library. The response time on clicks to accessing menu features seems to be quicker too, and the scroll wheel has a smoother feel now. The main reason to look for a version 2 Sansa, though, is that it's compatible with the final firmware update from Sandisk. A version-1 Sansa can only be upgraded to firmware 01.02.24A. The version 2 can be upgraded all the way to the most-recent 03.01 release. Another reason to look for version 2 models is that they're compatible with the newer Micro SDHC cards, whereas the version 1 models only work with original Micro SD cards up to 2gb. The Sansa e200 models have lots of other great features, such as built-in voice memo recording, a built-in FM radio tuner, and support for playing videos and showing photos. The one drawback to these last two features is that you have to run your media through Sansa's media converter on your computer for them to work with the unit. This is where iPods would likely be superior with their plug-and-play functionality with iTunes. I will say, however, that I've been very pleased with how well both my e280 and my wife's e240 work with Windows Media Player 11. Overall, while you can still get them, the e200 players are great products. Make sure you get a ""v2"", though. You can tell by looking on the back of the unit. If the model number in the lower-right corner does not say v2, don't buy it. Sandisk has discontinued the e200s in favor of a new model called the Fuze. But the functionality is virtually the same, and you're likely to get a better price on the older models."
527829,A3M20W9ZQACULY,0,0,703,B000ETVKHE,9/14/2008,4,3,3,"Love it, but....","I bought this product (Sansa E260) simply to have a little more memory than my original SanDisk player, which is only a 256MB player - but still in great working order.  After a lot of researching, I settled on the E260 - even though it was older than the FUZE, Clip, and other models.  The replaceable battery was a big seller for me - as I didn't want to have it die after a year & then have to buy a whole new player. I love the extra memory, as now I can download radio podcasts (2 - 3 hrs of content) and listen to them at my leisure, without having to discard some music to make space. The possibility of playlists was also interesting me, as I also use the unit for learning songs that my band is playing, so want to group them together for easy access.  Also, being a magician, I was looking for a way to group the music for my act in one place and then play it from there.  An MP3 player allows for the easy changing of a show, simply by altering the playlist, rather than burning a new CD each time. Here is where the problem comes in: The player will not allow me to create playlists (at least, not in the manner that I expected).  Sure, it will add the music to the player, but won't keep a folder/file called ""Band Music"" (for example) that would contain that music in order to access the 5 songs I need, rather than all 200 on the player.  As you can see, for a magic show, this would obviously not work. There are work-arounds, but will be a bit of a hassle if I have to do it on a regular basis. ALSO - It seems that the player only allows two ways to decide the order of my music - either in ""Shuffle Play"", or by ""Artist"".  So - even if I play by grouping of Genre, when playing from the ""Country"" folder - it wants to play all of the Kenny Chesney songs, before moving on to any of the Brad Paisley songs (for example) - again, unless I want to ""Shuffle"" (which, by the way, resets the order every time you shut the player off - so you have the potential to hear the same 3 songs - in the same order - multiple times in a row - yes, it's already happened).  There should be a way to play a random mix of the songs in the ""Country"" folder - perhaps like in alphabetical order of the title (like my old player did). So - overall: Do I like it?  Yes - despite my complaining, I do like it quite a bit.  The controls are wonderful, after you figure them out. Is it better than my old 256 MB player?  Not even close (except for the memory). However, I realize that if I weren't set in my ways - I would absolutely love this player (except for the Playlist issue) - so yeah, go ahead and buy one! ------------------------- Okay - here is an update on this player - by using Rhapsody, it will allow you to create playlists - I was using Windows Media Player before.  Rhapsody will allow you to do this by downloading their software, but you do NOT need to purchase their service as long as you are only going to load your own music.  Now, it seems, my playlist issue should be a non-factor.  Hooray!! -------------------------- Another update (Feb-13-09): When using Rhapsody playlists, my player will FREEZE.  So, now I am avoiding using playlists of any sort and am doing a home-made work around.  Yes, it's cumbersome, but better than nothing!"
527828,A1DIX94XSSQF9K,0,1,702,B000ETVKHE,3/29/2008,5,3,3,Great player,"I've had my e260 for several years.   Works great -- easier than Zune -- equal to Ipod.  I typically use it for audio books downloaded from my local library. (I'm not sure Ipods read typical audio books).  4Gs is great -- you can store a lot of audio books on 4Gs -- great for working in the yard, commute hour and long drives.  When skiing, I load it up with a 2G microSD card full of mp3 files for music on the slopes.   I've also used it for storing/transfering data via simple file transfer.  Displays video fine, but it's kind of small.  Simple to use menu and very intuitive buttons w/volume wheel -- has bookmarks for audiobooks.  Click pause and it turns itself off after a minute or so -- quickly boots right up where you left off."
527827,A38IGETRHMGPX6,0,1,701,B000ETVKHE,1/20/2008,4,3,3,Very good competition for the IPod Nano,"Over all ease of operation was good. The quality of the pictures on the screen was great. Transfering music, pictures, and recording is very easy. The expansion slot allows you to have endless memory as long as you have SD disks to put it on, making this item a good rival for the IPod Nano. The only down side I see is that to watch videos you have to convert them first. I would suggest this to anyone who wants a MP3 player but doesn't want to pay the prices they want for the IPods and Zunes."
527826,A3BTSZ0UTF3DY2,0,0,700,B000ETVKHE,12/16/2007,4,3,3,I likes it!!,"I actually just got this the other day and I'm really enjoying it. There are however some pros and cons that have to be taken into consideration: pros: -pretty good sound quality for earphones considering. -drag and drop synching is pretty easy and transfers REALLY fast! -nice and small and fits in any of my pockets cons: -the directions were only on the disc that kinda screwed up my computer, but i fixed it. -directions were pretty vague and disorganized, so you're better off figuring it out yourself. -no AC adapter came with the player, so the only way to charge it is through USB connection to PC. Overall, I really like the player and am happy with my purchase!"
527825,A2B6O8B0I6EE72,0,1,699,B000ETVKHE,12/3/2007,5,3,3,San Disk Sansa E-260,"This product is difficult to find in my local area - sold out except for resellers with high markups.   The order was shipped and received in just a few days without any problem.  The is player is, as most of the reviews state: easy to use, high quality, excellent battery life and good sound quality after locating some quality ear buds."
527824,A3BGJP0ES9DH7T,0,1,698,B000ETVKHE,10/24/2007,4,3,3,Price Change,"What a great little MP3 player.  I got it for my wife and she loves it.  It more than suits her music needs. Note: Before buying pay attention to the price.  In the past four weeks I have seen it change 3-4 times.  I originally saw it for $89 and decided to buy it the next day, but the next day it was $107.  A few days later it was $89 again.  Yesterday, it was $104 and now today it is $99.  Part of it depends on the seller. Just pay attention.  Watch for $89. I would have paid more, but when you can get it for less it is worth it."
527823,AUDKGPSQDTLGC,0,1,697,B000ETVKHE,10/4/2007,5,3,3,Sansa e260. Inexpasive and efficent,"When I was revising MP3 portable players, I say ""Really I need storage 10,000 songs or more? Answer: No"". Sansa is everything I need for hear music or watch video. Is a device efficient, whit 4 MB and expasion memory is enough."
527822,A2SFKJNJO9LCT6,0,1,696,B000ETVKHE,10/1/2007,2,3,3,Get an Ipod instead...,"If your reading this, and thinking about buying this product, don`t unless you have state of the art music systems. Rhapsody and itunes both dont work for mine. And its very complicated to get a video on to it. Great customer service though. =)"
527821,A27TN4T7B7BHTX,0,0,695,B000ETVKHE,7/31/2007,4,3,3,Great Alternative to iPod,"I purchased this MP3 player to replace my 256MB Creative MuVo TX-FM, which just didn't have enough room for me.  I wanted a large capacity MP3 player because I didn't want to deal with the fragility of a hard disk player.  This is a great player, easy to use.  I've had it for about 4 months with no problems and I love it.  Volume is good, with a good range to it.  If it's not loud enough, there's a ""loud"" setting which really cranks it up.  Battery life is very good.  Fantastic value for the price. Pros: Battery life Good quality screen, looks good enough for video clips Micro SD card - unlimited capabilities if you swap these out! Ease of use FM radio, which comes in well if you are in or near a city Volume range Durable - metal back cover Customizable as well as preset equalizer User replaceable battery - don't have to throw out the player or pay for expensive replacement when the battery goes.  Currently a replacement battery is only about $20 from SanDisk. Cons: Start up time - about 1.5 minutes if the player is fully loaded.  Takes some patience. Storage of video - you can only store video clips on the built in memory, not on the Micro SD card.  Video must be in Quickplace format.  If you use the converter that comes with the player the files can get quite large. Button size - It's possible the buttons may be too small for someone with large fingers as they are somewhat recessed into the player.  I have small fingers so it doesn't bother me."
527820,A3HJQNAP6A2UE4,0,1,694,B000ETVKHE,7/14/2007,5,3,3,Fantastic MP3 Player,"I bought this player on the suggestion of a friend of mine, as an alternative to the iPod. I simply love this thing. This is probably one of the most well thought out MP3 players I have ever seen. It has an expansion slot for more memory if the 4 gigs isn't enough, the battery can be replaced, and the screen is a nice size with excellent resolution. The only complaint that I really have with it, the ring in the middle protrudes a little too far and makes the smaller buttons on the outer edges a little difficult to press. Of all of the MP3 players that I've seen and played around with, this one ranks as tops, even over the Apple Nano, which has serious format limitations. Get yourself a Rhapsody account and you're ready to roll. You'll never need to buy another cd. Just transfer the songs you want, right to this little gem, and get ready to hear fantastic audio quality in your car, office or home."
527819,A2DJ6N8V0M49RS,0,0,693,B000ETVKHE,7/14/2007,5,3,3,Great product for the price,"I have waited almost a year to rate the Sansa. Wont repeat all the positives and negatives (very few) that are mentioned below. Overall I want to state that I am quite satisfied with this product and make a few points about the negatives specified in other reviews. *The unit has locked up on me 2 or 3 times in the year. Instead of removing the battery, one should hold the power button for ten seconds. This has always rebooted mine (and associates) sandisk. *I have found the necessary accessories on amazon or ebay, and find that they provide the adequate fit and protection. A rubber case has protected it the few times I have dropped it. *Purchased a FM Transmitter that works great and charges the unit while driving. *After a short period of time one finds the navigation relatively easy. *I have Used Windows Media Player 11 and Urge with the product and have had no problems with transferring files. Very satisfied with this product. Good value for the money."
527818,A3DBGTGMDZVEIJ,0,1,692,B000ETVKHE,7/4/2007,5,3,3,Very Pleased With Purchase,"I purchased this product for the purpose of recording a 3 day convention that I attended (it was broadcast on an FM station while on the premises).  This Sansa e260 MP3 with 4 gb did an excellent job!  It did better than I had anticipated.  It is easy to operate, and the recording was crystal clear, the device had plenty of memory to hold all 3 days of the program (approx 15 hrs of recorded program).  I struggled a little bit when I got home with downloading everything to my computer so that I could transfer to CD's, but I waa able to figure it out and am VERY PLEASED with my purchase.  I haven't played with all of the features of the product yet, but am very happy with it."
527817,A10AJ4JTVHA9V8,0,1,691,B000ETVKHE,7/3/2007,5,3,3,I lost my first one and bought it again,"I lost my first Sandisc and bought it again....I think it's great and has much more in the way of features (FM radio, voice recorder for example) than my daughter's Ipod ($250) compared to $121 which is what I bought it for on Amazon. You can't go wrong. Also buy the expansion package for $13 for the belt holder etc - the Sandisc is also very cool looking - the blue light has a nice effect."
527816,A3O8B470R42Z3Q,0,1,690,B000ETVKHE,6/27/2007,5,3,3,Sansa outshines Ipod,"With a 4 gb drive and additional SD slot for more space, the Sansa e260 4 gb mp3 is far superior to the overhyped, overpriced Ipod. I cannot belive people, especially the younger uninformed crowd continues it's one sided love affair for anything Ipod. Sansa lasts much longer and provides piece of mind. I know that it will be there when I want it to perform and the music and photos are outstanding. Why run like lemmings to everything Ipod? Grow up."
527815,A3P81U41M2BVCL,0,1,689,B000ETVKHE,6/26/2007,5,3,3,Great Player,"I purchased this to use with my Napster account.  It works great, easy to figure out how to navigate around the device, very clear and loud playback.  The color display is great.  I use the device with Windows Media Player to access my Napster subscription and it couldn't be easier to sync files to the Sansa.  I would recommend this to anyone.  I also purchased a device that lets me plug the player directly into the factory stereo of my car.  It really sounds great, very clear and loud.  I have a 70 minute commute and the battery lasts for two weeks!"
527814,A1U6JJF1FWVWXU,0,1,688,B000ETVKHE,6/18/2007,4,3,3,Awesome Overall,"It has great features, the sound is great, the look is great.. I just had one problem. When I added all of my songs to it right when I got it, there was a bunch of songs I didn't like so I plugged it in and delted them from the music folder... When I turned it back on the songs were still there on the list. When I tried to play them it would come up with ""bad track"" and skip to the next song, it still does that to this day and is very annoying. But other than that it's a great buy."
527813,AHZ9U5T55RRUT,0,0,687,B000ETVKHE,6/1/2007,4,3,3,good player,A good player for the price I paid. The music (mp3's) is clear and the best feature is being able to watch movies on it after I have converted them. The only drawbacks to the player are that the radio is not crystal clear (probably poor reception) and it take a while for the movie to be converted. Defnitely a good buy
527812,A35SZY2HV5AAFE,0,1,686,B000ETVKHE,5/25/2007,5,3,3,Reluctant at first...  But turned out great,"I was in the market for an MP3 player, and read a lot about the various products before purchasing one.  I'd heard that the Apple Ipods were easier to use than other products which was a concern to me. But I also heard that they (Apple) saved their music using formats that only played on Apple products.  I really hate it when companies try to corner the market by limiting compatability so that you can only use their products.  But I was also concerned that the non-ipods would be difficult to use. After looking at the other choices, I decided on the Sandisk.  I went ahead and purchased the 4Meg memory version, but was also concerned that 4Megs might not be enough.  But didn't want to waste money on a more expensive product if it turned out to be too difficult to use. My concerns were alleviated after I received the player.  After downloading the Windows Media Player 11 from the Windows website, I found that it was very easy to use after getting used to some of the bells and whistles. I had no problem at all.  And the 4Meg memory was far more than I thought I would need.  I saved all my CD's (and then some) and did not even use half the memory. I would say if you use computers on a day to day basis like I do, you should not have any problem using the Sandisk with the Windows Media Player11.  Also for me 4Megs of memory is plenty for now at least.  I've really enjoyed this little player so much, and cant say enough good things about it."
527811,A178X8DGVMXGYO,0,0,685,B000ETVKHE,5/17/2007,5,3,3,Excellent machine!,This is my first MP3 player and I've been researching a lot trying to find one that will hold a lot of music and is easy to use. Have had my Sansa for about a week and it's just the cutest little thing. It was very easy to down load music from my computer and have even been able to add to that collection without any difficulty. I went to another website and found and charger that will allow me to plug into the wall socket so I'm very happy. It comes with adequate ear buds but like my old pair better. Really no complaints about this item. Would highly recommend it.
527810,A2WRY4WZEREI0E,0,1,684,B000ETVKHE,4/8/2007,4,3,3,Won't work with a mac! Otherwise great.,"Just a note to potential buyers who may have mac computers.  Previous generations of sandisk players would work on a mac, but this one won't.  I've just talked to two separate Sandisk tech support people who said slightly different things, but both said NOT to use it with a mac.  The first one said that the mac would corrupt its system, the second just said it wouldn't work right. In fact, it crashes my mac system if used as a regular USB peripheral would be, requiring a hard powerdown to unfreeze the mac. Do NOT buy one of these and assume it'll work with your mac. I do like the player, and would recommend it highly to you windoze users."
527809,A2RE8U9IGKZWT5,0,1,683,B000ETVKHE,4/3/2007,5,3,3,"Inexpensive, Sturdy, and Funtional!","The Sansa e200 series is constructed with all of us in mind; can be dropped, bumped, and mildly abused without much concern. It is definetly inexpensive when compared with its obvious rival. It also supports video playback which can be useful, especially for its size. Sound quality is on par with such a device. I have had mine for over a month now, and I would not hesitate to purchase another one."
527808,AQCF30IC7Q3VA,0,1,682,B000ETVKHE,3/31/2007,4,3,3,Much Better Than Expected - Loving It So Far,"PROS: Arrived much sooner than anticipated, and was more than I was expecting for the price I paid. The bright colorful screen was a huge plus, easy to read, easy to navigate. Sound quality from the stock headphones was even above-standard. Features are great, just what you're looking for in an MP3. I like it because even thought it's small, it's not fragile or ""chinsy"" feeling like the IPod, or seems like it could be easily damaged by accident. Downloading is simple and painless. All around great buy. CONS: Be very careful with the screen - other reviewers were right, it scratches almost right out of the box. Get the travel pack, including the protective cases and scratch-proof screen cover at the same time of purchase, it's an immediate must-have. Other than that, would have loved to have the option of a package deal to avoid paying for each accessory separately, like most other MP3's (would've made the rating a 5)."
527807,A3S9C2N1B0BV5W,0,1,681,B000ETVKHE,3/8/2007,4,3,3,Sansa e260 4gb mp3 player,"I was peeking around for an mp3 player that would hold more than ten minutes' worth of tunes but didn't have to have enough space for the Congressional Library's archive of music.  And thus, I settled on this one. goods -sturdy; not invincible, but sturdy contstruction -radio -fluid file transfer; just click and drag folders or files -good sound quality, and it has a volume inhibiter so you don't blow out your eardrums, you pantywaist, you. bads -has frozen up once or twice.  just unscrewed the battery cover, disconnected the battery, reconnected and closed up.  seemed to solve the problem -some files corrupted for no apparent reason (but then again, i'm no techie wiz).  ended up formatting the whole memory, and haven't had a problem since. quite pleased so far, so if you're like me and don't want an iPod because theyr'e EVERYWHERE, this is a purty darn good buy (and a hell of a lot less flimsy than the Nano)"
527806,A1W1ASR6U2QE06,0,0,680,B000ETVKHE,2/16/2007,5,3,3,Better than iPod for many reasons,"Maybe its just my rebel nature to not flow with the status quo, but I have yet to understand why anyone would choose an iPod over just about any mp3 player.  This is my 3rd player thru the years and the first that is actually ""branded.""  It is a jewel.  I see complaints about scratching, etc, but any small piece of electronics (think about your cell phones here!) scratch easily.  This player feels durable enough to me and the color screen has an extremely clear display.  I am not tied to a proprietary service that allows me to only play one type of music file.  The player syncs to WinXP as a flash drive; it is recognized and files can be dragged/dropped.  Complicated software is not needed for loading it.  For those who complain about the speed of loading, is your computer USB 2 compatible?  The radio, voice record, and video viewer are all great extras.  But... the one feature that prompted me to purchase this player is a **user replaceable rechargeable battery.**  That is a significant cost saving feature if you have ever owned something of which you could not replace the battery and had to pay a company for that priviledge!"
527805,A1JHV3XXLDRNWZ,0,0,679,B000ETVKHE,2/14/2007,5,3,3,Great MP3 Player,"As I only use this for music, I can only comment on how the music player works. So far, this little device is great. It is very nice looking, easy to operate, and works flawlessly with my Yahoo Music subsciption downloads. I would highly recommend this device to anyone. Forget ipod, with the overpriced music downloads and overpriced accessories. This has twice as much bang for the buck. Ipod has the name. If all you care about is the name, then buy an ipod."
527804,ADVYNWSUEBUVW,0,1,678,B000ETVKHE,2/11/2007,5,3,3,Incredible or unbelievable,"My friend has this to say about the sandisk e260: This mp3 is just amazing....When I first got it I didn't like it that much, especially b/c I had to find a converter online in order to save my videos in the mp3 but......things have changed....A couple of days ago I went to the gym and the went to the ladies room.....my sandisk ended up inside the toilet bowl and the toilet flushed...I was devastated but then I saw that it was too big to fit through the hole and it stayed there...This may sound disgusting but I grabbed it and guess what? It still works like if it was new....Are you looking for better quality?"
527803,A21Q29J3ZWPDNP,1,0,677,B000ETVKHE,2/9/2007,5,3,3,Much nicer than an iPod nano.,First thing I noticed when I took it out of the package is how sleek this thing looked.  It's small enough to be nearly unnoticeable in ones pocket.  I  loaded it with music right away.  It took a while to charge (left it over night.)  The player sounds as good as an MP3 player can.  It's intuitive to use and has a lot of features not available on the iPods.  I highly recommend this line of MP3 player to anyone looking to purchase one.
527802,A1NJOXG3WDEOGJ,0,1,676,B000ETVKHE,2/2/2007,5,3,3,Pretty Good!,"Just got my e260 a few days ago, I'm just going to list the Cons I find since the Pros have already been discusseed greatly. 1) Buttons (especially the tactile wheel) suck and are placed awkwardly. I often find that I skip a menu item or a song because the scrollwheel doesn't always end up where I want it to. Buttons sometimes need pressing 2-3 times before registering. The Buttons are also placed too close to the scrollwheel, so that I hit the scrollwheel accidently. Not recommended for people with Fat Fingers. 2) Recharging slot and MicroSD slot are left open and exposed. After a while I'm sure they will fill up with dust. 3) My Sansa has crashed on a few occasions. This can be a bit of a pain as it takes 25 seconds to reset(15 sec reset+ 10 sec startup) and I lose the place where I was listening/watching. 4) Quicktime sucks, my 700 meg divx movie turned into 1 gb. Takes about 2 hours to fill up the 4 gb player with converted video 5) Bass is lacking. My 5 year old PNY vibe pumps bass way better than the sansa. But I'm a bass junkie and others might not have this peeve. 6) Controls are sometimes weird. For example, to power down I have to press the menu button once to get back to the main menu and then hold it down to shut down. Takes some getting use to. However, the quality, many options, battery life and good feel of the player has won me over."
527801,A1LRJG6XOXBFTO,0,1,675,B000ETVKHE,1/15/2007,5,3,3,WOW -- I don't understand the 'thumbwheel' issues :),"I got this in the mail last week. I have loaded 565 songs on it using Microsoft Media Player V10. I have 1688 MB free out of the 3700 available. I also ordered Shure E2C ear buds with it and don't use the provided units at all. I have boosted the BASS in the equalizer settings and have found everything to my liking. While I am educated about electronics / HDTV / Stereo, Home theater etc. this was my first foray into the MP3 world. I took the unit out of the box, saw that it played with the provided charge, opened my Media Player to see about Ripping a CD and the unit sync'd with the computer and I had my CD's on the player in less than 30 minutes. It doesn't get any easier than that. I believe REALLY good software / hardware doesn't need a manual - this unit rates a '5' of '5' with me. I put it in my jeans pocket, popped the Shure e2c ear buds in and spent two days rebuilding my fence - no problems with anything - I couldn't be happier. I thought the PRICE was excellent for the memory provided. Part of me says I should have gotten the 8MB unit, but the other part of me says ""with 1000 songs (potentially), you'll be fine"". I do not use it for video or photo's. I read the CD-manual and figured out to use WIndows Explorer and went in and deleted the factory loaded songs, pictures and all video files. I HAVE preset 6 FM-stations that come in very well considering I live in pretty much a jerk water town of limited FM resources. I am looking forward to receiving the FM-transmitter from iRiver so I can listen to this in my truck --- my car has the XM-radio :( I found the controls to be sensible and easy to use. I wear a Men's size 12 glove and my ring size is 12 as well --- I have large hands and find the controls easy to use and I simply do not understand the comparisons with the iPod -- other than the cost differential. All in all - I'd do it again in a heartbeat knowing what I know now."
527800,A1YEPFLLH42OU1,0,1,674,B000ETVKHE,1/9/2007,5,3,3,Superior product,"This is likely the best mp3 player on the market. I owned a previous SanDisk player, but didn't like the fact that it was AAA battery powered. Wasn't in too big a hurry though, so I took my time looking around. The most obvious first choice was iPod. I took a look at several offerings, and found them to be pretty varied. The cheaper models looked good, but they seemed a bit expensive for the functionality available. Additionally, I was put off by the fact that you can't use the player as a USB storage device. This is actually one of the major things I use these for, having it double as a media player and a flash drive. Next on the lineup were offerings by Samsung, Creative, and even Microsoft. Zune looked and felt too big and clumsy in general, as did most of the hard disk-based Creative players. I wanted the thing to fit in my pocket, not fill it. The Samsungs were small and cheap, but didn't have much storage space and all but the top-end ones had very small screens. Then there was SanDisk again. I must say, despite the fact that my old player didn't have what I wanted in terms of battery life/type, it still did work. Checking out the selection, I saw this player and settled on a mid-range 4 GB size. I'm pleased with the choice. Pros: Very nice screen. Good software that's pretty straightforward to use (just be sure to run the updater). One-touch voice recording. FM tuner with pretty good reception. Very long battery life, fast charging. Lots of storage space, and additional available via Micro-SD. Holds all my files, and then some. Very easy to sync with Windows Media Player. Battery is removable/replaceable. Just plain looks cool- on par with iPod Nano in my opinion. Cons: The included earbuds are lousy. Bought myself some new ones. Some buttons are a bit small. USB charging only with proprietary cable; requires a PC that's turned on (not a big deal in most cases). Can't seem to play directly from player while plugged in, though of course you can play from the PC. Relies on Windows Media Player for sync, file ID, playlists, etc., so if you don't like WMP you can still organize stuff, but it's a bit of a pain. Essentially this is an iPod Nano with much better software/compatibility options, slightly inferior hardware key layout, and much lower price. I think it's no contest which is the better deal."
527799,A1GRKHU3VZW9PW,0,0,673,B000ETVKHE,1/6/2007,4,3,3,Soo much better than the Ipod Nano!,"I got this 4GB Sansa two days ago and I'm very pleased with it.  I only paid 129.00 here at Amazon, compared to 169.00 at Walmart.  Anyway, I loaded over 2 hours worth of video (2 episodes of Family Guy and 2 episodes of Friends),and 300+ songs, and I still have 980Mb left!  It also has a Micro Disk slot so you can keep adding more files.  I was ready to shell out 250 bucks for the Ipod Video, I'm glad I bought this Sansa.  The only issue I have is with the buttons, it's kinda hard to press the buttons around the spin wheel, other than that, I'm quite satisfied.  I guess it just takes a little getting used to."
