ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title_Review,Body,Label,Sales Rank,Brand,Sales Price,Title_Product,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
550963,A33FS5H3CPDR6D,0,0,254,B000AP05BO,8/21/2005,1,436,556,Better stuff out there for $300,"with regards to sound, this is a very good headset The noise cancelling features are very good ---- unfortunately, the 'phones suffer from discomfort and price I compared these headphones, head to head, on an airplane, against the Sony MDR NC20, and there was no difference in sound - both performed excellently, and equally, within the airplane environment ---- however, the Sony ones were more comfortable and MUCH cheaper Don't even waster your time with the Bose Quite Comfort ---- grab a pair of the Sony's and you'll fall in love!",0,275,Bose,299,"BoseÂ« QuietComfortÂ« 2 Acoustic Noise CancellingÂ« Headphones, with free MP3 player (a $50 value)",Color->Silver,Binding->Electronics,EAN->0017817377218,Brand->Bose,"Feature->Offers unmatched combination of noise reduction technology, audio performance and comfortable fit",Manufacturer->Bose,Model->2 Acoustic Noise Cancelling,ProductGroup->CE,Publisher->Bose,Studio->Bose,"Title->BoseÂ« QuietComfortÂ« 2 Acoustic Noise CancellingÂ« Headphones, with free MP3 player (a $50 value)",,,,,,Feature->Patented Acoustic Noise Cancelling headphone technology fades background distractions,Feature->Now with enhanced audio performance and styling,Feature->Lightweight and comfortable; convenient fold-flat design,Feature->Free 256MB MP3 player (a $50 value) preloaded with music from Bose,Label->Bose
573727,A8XPDCA63HJ8S,0,0,14,B0007RB2BM,6/10/2005,5,188,188,Great choice if you want to save money,"If you want a decent quality MP3 player but don't want to spend much, this is an excellent choice.  I have used mine for several months and I'm very satisfied with it.  It's also a fine CD player though I primarily use MP3 CDs.  It's worth noting that CD-R/RWs are probably the cheapest digital media format, so when it comes to MP3s, you will also save money there. Here are the main pros and cons... Pros: -Very inexpensive considering the potential capacity (650-700+MB per disc). -Good sound quality.  I don't think you can do much better for under $50 (or even $100). -Great battery life.  I used it every day for well over a month before I had to replace the batteries.  Maybe not the full 85 hours under (my) normal listening conditions, but close enough. -Startup load time for MP3 CDs is fairly short.  After that, switching between songs is virtually as fast as a normal CD.  It is worth noting that if you have mp3 tracks that are supposed to transition into each other (like in the Gladiator soundtrack) there will be a slight pause between them. -Very good at finding and playing all the MP3s even on CDs containing considerable amounts of non-MP3 data. -Has a very good resume feature with MP3s.  Even if it does sometimes need to rescan the disc when it's powered on, it always picks up where I left off. Cons: -No track seeking for MP3s.  Be aware that this is a con for every MP3 CD player that I know of (except for a computer).  Shouldn't be a problem for most content except for audio books.  It does have a good resume feature though... -No ID3 tag support.  It would be nice to see the song titles, but it's not really important to me.  As long as you keep your MP3s in well organized folders, it's easy to figure out what's playing. -There are smaller MP3 players out there.  It does fit into some of my clothing pockets but since I'm not Guybrush Threepwood, it looks weird and is not comfortable.  If size is a major issue, then you probably should consider a non-CD MP3 player.  It's worth noting that it doesn't take up unnecessary space.  Actually it's probably as small as any CD player with an internal AA battery compartment can get. Miscellaneous: -Has 4 Equalizer modes: -OFF: A nice, crisp neutral sound. -S-XBS: A rich and warm bass sound. -S-XBS+: Very heavy bass.  Too heavy for some songs, but nice for others. -Live: This seems to add some treble and reverb.  Interesting, but some songs sound strange if they already have reverb. -Headphones are decent quality but there's not anything special about them.  If you need to move around while listening you probably should buy a different style.",0,6837,Panasonic,39.95,Panasonic SL-SX450 Portable CD / MP3 Player,Binding->Electronics,BatteriesIncluded->1,Brand->Panasonic,Batteries->2,EAN->0037988252510,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->Panasonic,ListPrice,Manufacturer->Panasonic,Model->SL-SX450,MPN->SL-SX450,NumberOfItems->1,PackageDimensions,ProductGroup->CE,"Feature->Slim, affordable personal CD player with 45-second anti-skip memory","Feature->Compatible with CD, CD-R, CD-RW, and MP3 formats",Feature->S-XBS bass boost enhances low tones to improve audio performance,"Feature->20-track programming, random and repeat play, and skip/search functions",Feature->Runs for 50 hours (CD) and 85 hours (MP3) on 2 AA batteries; 1-year warranty
585476,AONXNUE8RMO0M,1,0,272,B0006Q5616,5/17/2007,4,157,157,What no one tells you about sizing,"First off, I really love this product.  It's the quickest, easiest way to swaddle my baby girl, who sleeps much better at night when she's securely wrapped up.  We went with this kind of swaddle over a blanket because she has been a ""mobile sleeper"" since birth, and always managed to wriggle out of our blanket swaddle.  Note that these notes below pertain to the small size. Now - here's what you need to know about sizing, based on my three months of experience and multiple attempts to get it right. - There are three kinds of swaddle fabrics at the time I'm writing this: 1. Flannel (in the gingham prints) 2. Fleece 3. Cotton jersey (like a t-shirt).  This variety has the most options in terms of patterns and colors. I've arranged them in that order because that's the order of smallest to largest.  The flannel variety stretches, well, not at all. It's the smallest of the three types of fabrics, therefore, in terms of fit.  (My daughter outgrew her small size swaddle at 13 pounds, after washing it a few times - even though it's supposed to fit up to 14.)  The fleece variety does stretch a bit - she's now 15 pounds and this still fits her. The cotton variety is the stretchiest one - and it REALLY stretches.  The first time after I wash and dry it, it's pretty snug.  But if I'm lucky enough to get 2 or 3 nights of use out of it, by the third night it's considerably bigger than it was.  I just bought another small cotton one and my baby's 15 pounds. What's more, I just bought a flannel gingham swaddle in large, and that fits her great.  (But the cotton variety in large was HUGE and I'm returning it.)  Anyway - hope this is helpful to all of you out there.  This is a great product and I wish you luck!",0,249,Kiddopotamus & Co,9.99,"SwaddlemeÂ« Adjustable Infant Wrap 100% Cotton Knit Small, Yellow",Brand->Kiddopotamus & Co,BatteriesIncluded->0,ClothingSize->S,Binding->Baby Product,Color->Yellow,Feature->Birth to 3 monts,IsAutographed->0,IsMemorabilia->0,Label->Kiddopotamus & Co,ListPrice,Manufacturer->Kiddopotamus & Co,Model->10500,MPN->10500,PackageDimensions,ProductGroup->Baby Product,Publisher->Kiddopotamus & Co,EAN->0750849105007,Feature->Soft fabric wings hug your baby close and stay securely in place with self-fasteners so baby stays comfortably swaddled all night long.,"Feature->As baby grows, wings adjust for a perfect, customized fit for your baby.",Feature->Easy diaper changes!  The leg pouch pops down for easy diaper checks with no need to unwrap baby's arms.,Feature->SwaddleMe on the go!  The harness access slit allows the SwaddleMe to be used in car seats and strollers.
545119,ADPDMLUDAMML0,0,1,13,B000BJRI1Y,12/31/2005,5,132,132,Who's afraid of the big bad zoom?,"If you like the idea of relatively inexpensive, lightweight, compact zoom binoculars, then look no further.  I just got my pair of Nikon Travelite V Zoom (8-24 x 25 CF) nocs, and I already LOVE them. Don't let the bird watching crowd talk you out of getting a pair of zoom binoculars, folks.  When binocular nuts say that zoom nocs ""don't perform well,"" and try to discourage others from buying them, what they really mean is that most people don't know what to expect when they get their hands on a pair of zooms, and are sometimes unpleasantly surprised to find out they don't work exactly like their favorite fixed magnification nocs. As with all optical tools, zoom nocs are best for certain kinds of uses, and not so good for others.  Specifically, at the bottom end of their range, they ""see"" the same as any fixed mag nocs with the same focal dimensions and optic quality.  However, as you increase the zoom, three things happen:  1) your field of view gets smaller;  2) the visible light coming through the nocs lessens, or, the image gets a little bit ""darker,"" and 3) it becomes more difficult to keep the nocs fixed on your target. Now obviously, if you are attempting to watch something like a small bird in flight, and perhaps even adjust the zoom while trying to keep the nocs focused on your subject at the same time, you will be VERY frustrated with the ""performance"" of these or ANY zoom binoculars.  That isn't because the nocs aren't doing their job ... it's because you're using the wrong kind of optical tool for the task at hand! If, on the other hand, you are looking at a well-lighted subject that is stationary, or not moving around too much, and you just want to get a little closer look at it, you will be absolutely thrilled with what you get from these nocs. Nikon's optics are crystal clear and first rate for the modest price.  The zoom mechanism is simple, smooth and cool.  To ""zoom in"" you simply turn the zoom ring located on the right eyepiece clockwise, and then back the other way to ""zoom out.""  The diopter (that's the adjuster that compensates for focal differences between the right and left eyes of individual users) is located on the left eyepiece.  The nocs are solidly constructed, with a nice ""tight"" feel on all the moving parts, and a black rubber armor covering most of the exterior, for a good grip.  They're very lightweight, fit in your hands like a glove, and come with a neck strap, eyepiece caps, and a custom-fitted, black nylon mesh carrying case with a belt loop on the back. Finally, if you have any difficulty holding the nocs steady at their maximum magification (and most people will), FEAR NOT!  Think about getting an adjustable monopod to rest the nocs on while you look through them, e.g., the PoleCat ""Explorer"" by Stoney Point, with their optional binocular rest.  This monopod can be adjusted to hold your nocs steady for you, whether you're standing or sitting.  It doubles as a walking stick, and has a standard screw mount on the top for use with cameras, camcorders, etc.  I've now gotten and used this little ""extra"" myself, and it has vastly enhanced my enjoyment of the nocs, especially at the higher magnifications. I personally think the negative press on zoom nocs is nonsense.  Just satisfy yourself that zoom nocs are ok for your intended use(s), and then learn how to use them the right way.  I took a chance and bought the Nikon Travelite V zoom nocs, sight unseen, and I'm glad I did.  These are GREAT compact binoculars for the price.",0,938,Nikon,244.95,Nikon 8-24x25 Travelite V Zoom Binocular,EAN->0018208075126,Binding->Electronics,Feature->Advanced zoom control quickly goes from 8x to 24x magnification,Brand->Nikon,Feature->Multicoated optics,Manufacturer->Nikon,Model->7512,MPN->7512,PackageDimensions,ProductGroup->Photography,Publisher->Nikon,Studio->Nikon,Title->Nikon 8-24x25 Travelite V Zoom Binocular,UPC->018208075126,,,Feature->BaK4 high-index prisms,Feature->Compact rubber-coated design for easy grip,Feature->Quick central focusing,Label->Nikon,ListPrice
588948,A2LZEW1MUN2T4I,0,1,19,B0006FS29K,1/23/2005,5,108,108,Fun in a box!,"We got this for my daughter for christmas.  Actually we got her the STVG-700 which broke 10 minutes after we got it.  Singing Machine replaced the broken one with an STVG-718.  I give them high ratings for very quick and friendly customer service.  Now that we have the replacement, we love this machine.  What a blast!  Nobody can resist singing along.  We end up giggling and laughing - It's addictive.  The picture quality is ok, I wish it were in color though.  When you hook it up to a color TV it's much nicer.  The picture quality from the camera is low, but my daughter LOVES seeing herself as she's singing. A cool thing to do is to hook the camera output up to the VCR and record herself singing.  LOTS OF FUN.",0,2419,The Singing Machine,247.23,The Singing Machine STVG-718 - Karaoke system,"Feature->Top-loading CD/CD+G TV karaoke system , 6W RMS , 7"" B&W monitor , Built-in color camera , Includes cassette , player/recorder & AM/FM radio , 2-digit LED display , Balance controls for music & vocals , Pitch control , for cassette player , Automatic Voice Control , Microphone Echo control , 2 microphone inputs , Auxiliary input & output , Includes microphone, , demo CD+G & RCA cables",Brand->The Singing Machine,IsAutographed->0,EAN->0047237007181,IsMemorabilia->0,MPN->STVG-718,ProductGroup->CE,Publisher->The Singing Machine,Studio->The Singing Machine,Title->The Singing Machine STVG-718 - Karaoke system,UPC->047237007181,,,,,,ItemDimensions,Label->The Singing Machine,ListPrice,Manufacturer->The Singing Machine,Model->STVG-718
528342,A1QMQ2AXURPVRN,0,0,10,B000EO771W,9/5/2008,4,0,0,"Good product in general, GREAT for the price!","After seeing my brother's VR3 in action, I gritted my teeth, ignored the bad reviews and took the risk.  Mine has performed just as well as his does.  Pros:  the compact design is totally unobtrusive in my dash, the forward/back controls are easy to use while driving, having the option of connecting by USB or audio-in is very handy.  Cons:  I had a little difficulty finding a good station among the presets (but that could just be a peculiarity of my town), when the unit is turned off it resets to the beginning of the track instead of just pausing, shuffle works fine when it's reading from a smaller storage device but gets super slow when it's reading too many files.  I use mine mostly with a USB microSD card reader.   My microSD card is 4G, and if I fill it up, start-up and shuffle become unbearably slow.  With 1-2G on it, it works fine (who really needs 4G of music at one time anyway?).  I've been super happy with mine so far, and haven't had any of the technical difficulties that others say they've had.  Most of the cons I've mentioned are common for transmitters of this price-range, and the pros are the reasons I chose this one over the others in the price-range.  I highly recommend getting a small USB microSD card reader to use with this, the ""Sandisk MobileMate Micro"" is absolutely tiny - about half the length of the average Flashdrive so it won't stick out of the unit like a sore thumb J.  I've also gotten in the habit of skipping to the next song right before I turn the car off, so I don't hear the same song start over when I turn it on next.  That's just a small annoyance from an otherwise fantastic little device.",0,22950,Creative Labs,179.99,Creative Zen Micro 5 GB MP3 Player White,Brand->Creative Labs,BatteriesIncluded->1,Color->white,Binding->Electronics,EAN->0054651082366,Label->Creative Labs,ListPrice,Manufacturer->Creative Labs,Model->70PF108000026,MPN->70PF108000026,NumberOfItems->1,PackageDimensions,ProductGroup->CE,Publisher->Creative Labs,Studio->Creative Labs,Title->Creative Zen Micro 5 GB MP3 Player White,"Feature->Micro-sized 5 GB digital-music player stores up to 1,250 songs at 128 kbps  or 2,500 songs at 64 kbps (MP3/WMA)",Feature->Vertical touch pad simplifies navigation; body is curved to fit your hand,Feature->FM radio with 32 station presets for listening and recording; 10-hour voice recording through built-in microphone,Feature->12 hours continuous playtime using the supplied rechargeable lithium-ion battery; extend your listening using multiple batteries (sold separately),"Feature->Includes headphones, a belt clip, a stand, and an AC/DC power adapter"
528657,A2NBASPZH4H3T,0,0,8,B000ELQO8W,4/3/2006,1,10,10,Difficult and poor product,"After searching around the internet for a pen-mouse with pressure-sensitivity, I came upon this product and decided to give it a try despite the fact that I could find little information on it.  I returned it after two days of use. The ""ergonomic"" pen is unbelievably light and isn't weighted to improve ease of use.  The pen is made out of hollow plastic, it rests strangely in the hand, and it doesn't seem to respond consistently. In order to get any use out of the pen, I was forced to hold it at an awkward angle (almost a 90-degree angle) and, over a short period, I found that it would stop responding as I eased back into a more natural position.  What's more is that the cord, which weighs far more than the pen itself, constantly got in the way and made it even more difficult to use. What really excited me about this pen-mouse was that it had a fairly high number of levels of pressure-sensitivity (as high as my low-cost Wacom pad!).  Unfortunately, this didn't matter as precision was an absolute joke and it was nearly impossible to force the pen-mouse to do any of the things I needed (from drawing to web browsing and other simple actions). I highly recommend staying away from this mouse.  Whether you're using it for its ergonomic ""benefits"" (after holding this pen at a 90-degree angle for an hour or so my wrist was killing me) or for its potential for artistic application, this pen-mouse is a flat-out disaster.",0,27259,Creative Labs,199.99,Creative Zen Micro 6 GB MP3 Player Silver,Brand->Creative Labs,BatteriesIncluded->1,ClothingSize->6GB,Binding->Electronics,Color->silver,Feature->FM radio with 32 station presets for listening and recording; 10-hour voice recording through built-in microphone,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->Creative Labs,ListPrice,Manufacturer->Creative Labs,Model->ZMIC6SV,MPN->ZMIC6SV,PackageDimensions,ProductGroup->CE,EAN->0054651093966,Feature->12 hours continuous playtime using the supplied rechargeable lithium-ion battery; extend your listening using multiple batteries (sold separately),Feature->Includes high fidelity earphones and USB 2.0 cable,Feature->Micro-sized 6 GB digital-music player holds 3000 songs at 64 Kbps WMA or 1500 songs at 128 Kbps MP3,Feature->Vertical touch pad simplifies navigation; body is curved to fit your hand
530295,A3A4KY0WL2I00C,0,0,7,B000E14G7S,7/20/2008,1,1,2,More bars? yes. Better quality signal? no.,"After setting this up per the instructions, I now receive full bars anywhere inside my apartment. However, this does NOT translate to any better signal quality to my phone. I have AT&T service in Chicago, which is utilizing the ~ 850MHz range. I bought the 800MHz model.",0,578,Apple Computer,99.99,Apple 1 GB iPod Shuffle,Binding->Electronics,BatteriesIncluded->1,Brand->Apple,BatteryDescription->1 Integrated rechargeable,EAN->0718908849750,Format->CD,Label->Apple Computer,ListPrice,Manufacturer->Apple Computer,Model->M9725LL/A,MPN->M9725LL/A,NumberOfItems->1,PackageDimensions,ProductGroup->CE,Publisher->Apple Computer,Studio->Apple Computer,"Feature->1 GB model holds up to 240 songs; supports MP3, MP3 VBR, AAC, Protected AAC (from iTunes Music Store, M4A, M4B, M4P), and WAV","Feature->Up to 12 hours of battery life, with approximately 4 hour charge time",Feature->USB 1.1 and 2.0 compatibility through integrated USB connector,Feature->Compatible with Mac OS X v10.2.8 or later (Mac OS X 10.3.4 or later recommended for use with low-power USB ports) and Windows 2000 with SP 4 or Windows XP Home or Professional with SP 2,"Feature->Earbud headphones, lanyard, and USB cap included"
531363,A1OJPXDPC5L43Y,0,1,647,B000CSWCQA,9/30/2007,5,1,1,Forerunner 305 keeps me focused.,"After seeing my friend Dan's Forerunner and the data on the web, I had to have one. With web offers and rebates, local stores couldn't touch the net price. I've had it close to a month and have no complaints. I'm able to monitor the heart rate and have a clear idea of how my training is going. It's also nice for those experimental rides where you're not sure how far or how hard you're going. Combined with a wired bike computer with cadence, I have all the data I need. The Garmin software is easy and the Motion Based website is even better.",0,578,Apple Computer,99.99,Apple 1 GB iPod Shuffle,Binding->Electronics,BatteriesIncluded->1,Brand->Apple,BatteryDescription->1 Integrated rechargeable,EAN->0718908849750,Format->CD,Label->Apple Computer,ListPrice,Manufacturer->Apple Computer,Model->M9725LL/A,MPN->M9725LL/A,NumberOfItems->1,PackageDimensions,ProductGroup->CE,Publisher->Apple Computer,Studio->Apple Computer,"Feature->1 GB model holds up to 240 songs; supports MP3, MP3 VBR, AAC, Protected AAC (from iTunes Music Store, M4A, M4B, M4P), and WAV","Feature->Up to 12 hours of battery life, with approximately 4 hour charge time",Feature->USB 1.1 and 2.0 compatibility through integrated USB connector,Feature->Compatible with Mac OS X v10.2.8 or later (Mac OS X 10.3.4 or later recommended for use with low-power USB ports) and Windows 2000 with SP 4 or Windows XP Home or Professional with SP 2,"Feature->Earbud headphones, lanyard, and USB cap included"
535095,A36HBE2C5SQ2E6,0,0,69,B000C3L27U,9/25/2005,4,1,3,This movie is alive and well.,"After sent away to properly learn how to marry, Victor, while practicing jokingly puts a finger on a branch. But, when a corpse of a murdered bride pops out and claims that she is Victor's rightful bride, He has a dilimma that sends him to find out if there really is true love in death til we part. Tim Burton has been notoriously known to have a weird style of film aking. Look at his films, Beetlejuice, Ed Wood, Big Fish. They have all have strange characters. This film is no exception. Burton sets out that he still has his style and weirdness. He is probably the only one of the filmmakers that can show beauty in things grotesque. He takes the weirdest things, the weirdest people, and somehow makes them human. He shows that the grossest things have a heart, and that you can care for them. He is a great storyteller. He can take stories and make them into fairy tales, myths of legend, or just plain legend. He strokes the imaginations of all his viewers by providing us with great visuals and vibrant colors. Tim Burton can make some very beautiful films. This can be added to that list. Danny Elfman has created some great songs and scores for Burton. This was probably one of his most solid efforts as a composer. His score perfectly fit the scenes and his songs were great. He can take the music and make the scene even more beautiful with his score. His score can make or break the film, but it didn't have to because of some of the score was fantastic. The voice work was solid. I thought that Johnny Depp was perfect for the part of Victor, because he has that style and the voice that would suit the character. Also, Helena Boham Carter also did some great voice work, and I am glad to see that she is getting mainstream work, after all of her long years on the independent circuit. Also, Albert Finney and Christopher Lee were great as their respective characters. The only problem that I had was with the short runtime. I felt that they could've made it longer and devolop it more, but it is stop-motion animation, after all. Even if they made it longer, it would take more time and money to do that and it would end up making the film come out later than this year. I was glad that they got a beautiful film done in the short amount of time that they did it in. I was please that they accomplished a whole lot. Overall, This was a beautifully, vivid movie made by the king of quirkyness, Tim Burton. I enjoyed every minute of it. It was a great animaton, and it deserves some regonition and respect from people that love and cherish Burton's films. I feel that Tim Burton is a great master of the art of making quirky things beautiful. Some people say that Sam Mendes is the king, but in my humble opinon, I feel that Tim Burton is the king of all things quirky. I urge you to see this marvolously beautiful film.",0,53,SanDisk,249.99,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot,Brand->SanDisk,BatteriesIncluded->0,ClothingSize->4 GB,Binding->Electronics,Color->Black,"Feature->Convert most popular video formats (MPEG-4, WMV, DivX) to play on device",Feature->User-replaceable rechargeable lithium-ion battery for up to 20 hours of life,Format->CD,HardDiskSize->4,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,DisplaySize->1.8,EAN->0619659026363,"Feature->Sleek, ultra-thin digital audio/image/video player with 4 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder; bright 1.8-inch color TFT LCD
535290,A29Y34ALWJUGB5,0,1,264,B000C3L27U,2/4/2006,4,4,5,Entertaining Nonetheless,"After seeing The Nightmare Before Christmas about five-hundred times (that may not be an exaggeration), and loving it every time I saw it, I couldn't wait to get something new from the same creator as Nightmare. Corpse Bride was that something new, and though Nightmare is definitely the better of the two, Corpse Bride is still fun and entertaining nonetheless. It revolves around the arranged marriage of two young people, names of Victor and Victoria, both of whom have no idea what they are getting into until the very last moments before the marriage. But surprisingly, at the rehearsal, they have a connection, and their marriage seems as though it won't be such a bad thing. Still, though, Victor is nervous to the point of bumbling, and fails his marriage vows miserably. Told to practice his lines, the rehearsal is postponed and Victor makes a quick escape into the woods. While here, he practices on the nearby trees, only not everything is a tree. In accident, he places his ring on the hand of a dead woman named Emily, who becomes Victor's corpse bride. From here, Victor must find a way to escape from the land of the dead and get back to his fiancee Victoria, while we, the viewers, are trying to figure out how the corpse bride got to where she is now. Though short, Corpse Bride still has a lot to offer. The animation is great, far more detailed than Nightmare, and the moody settings are what you expect from Tim Burton. And the character designs are excellent; every one is unique from the rest and all of them have personality. To add to that, the voice acting was exceptional as well, with songs that sound similar to that of The Nightmare Before Christmas. And where the length of the film may not be so much, the DVD extras surely make up for it. I'd recommend this to anyone who liked The Nightmare Before Christmas, or who grew up watching the claymation Christmas cartoons. Also, as an artistic film, there are few to rival Corpse Bride. It sets a dreary mood at the beginning, and continually adds to that mood throughout, yet is still able to draw laughs.",0,53,SanDisk,249.99,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot,Brand->SanDisk,BatteriesIncluded->0,ClothingSize->4 GB,Binding->Electronics,Color->Black,"Feature->Convert most popular video formats (MPEG-4, WMV, DivX) to play on device",Feature->User-replaceable rechargeable lithium-ion battery for up to 20 hours of life,Format->CD,HardDiskSize->4,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,DisplaySize->1.8,EAN->0619659026363,"Feature->Sleek, ultra-thin digital audio/image/video player with 4 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder; bright 1.8-inch color TFT LCD
535664,A2LAIH5KJEQIH2,0,1,16,B000BYGFYU,7/3/2008,5,1,1,My Macbook Pro is safe!,"After searching for literally the last month, I have to say I am happy with my purchase of my Brenthaven Pro.  This pack is the only one for under a hundred bucks (shop around) that I really trust with my MBP.  The protective padding around the computer is tough and thick all over.  The oversized zippers seem very secure.  With the lifetime guarantee, the bag is worth the money.  The looks aren't super cool, but that helps when you're on-site all day and don't want people to know what is in your bag.  It is an understated powerhouse.",0,53,SanDisk,249.99,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot,Brand->SanDisk,BatteriesIncluded->0,ClothingSize->4 GB,Binding->Electronics,Color->Black,"Feature->Convert most popular video formats (MPEG-4, WMV, DivX) to play on device",Feature->User-replaceable rechargeable lithium-ion battery for up to 20 hours of life,Format->CD,HardDiskSize->4,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,DisplaySize->1.8,EAN->0619659026363,"Feature->Sleek, ultra-thin digital audio/image/video player with 4 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder; bright 1.8-inch color TFT LCD
535668,A1QMZWI488QKMG,0,0,20,B000BYGFYU,9/24/2007,5,2,2,"Sturdy and functional home for my MacBook Pro 17""","After spending $3000 on your laptop, you want to protect it.  This backpack fits my 17"" MacBook Pro perfectly.  I feel totally confident that I won't have any accidental damage when it's in the padded inner shell. There are plenty of compartments for my other accesories, iPod, magazines, and notepad.  The bag is expensive, but well worth it (for me it's not overkill).  This is probably the most well crafted and durable bag/backpack I've owned.",0,53,SanDisk,249.99,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot,Brand->SanDisk,BatteriesIncluded->0,ClothingSize->4 GB,Binding->Electronics,Color->Black,"Feature->Convert most popular video formats (MPEG-4, WMV, DivX) to play on device",Feature->User-replaceable rechargeable lithium-ion battery for up to 20 hours of life,Format->CD,HardDiskSize->4,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,DisplaySize->1.8,EAN->0619659026363,"Feature->Sleek, ultra-thin digital audio/image/video player with 4 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder; bright 1.8-inch color TFT LCD
535735,A3E6SMQNS4BOT8,0,1,15,B000BYCNM8,1/31/2007,5,0,0,Excellent and Easy to Install!,"After searching on the internet, I found this one to be the best deal and saved quite a bit from buying it directly in a store.  My husband had it on the wall in just a few minutes and it was exactly what we were looking for.  It works great for our kitchen tv and would highly recommend this product.",0,53,SanDisk,249.99,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot,Brand->SanDisk,BatteriesIncluded->0,ClothingSize->4 GB,Binding->Electronics,Color->Black,"Feature->Convert most popular video formats (MPEG-4, WMV, DivX) to play on device",Feature->User-replaceable rechargeable lithium-ion battery for up to 20 hours of life,Format->CD,HardDiskSize->4,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,DisplaySize->1.8,EAN->0619659026363,"Feature->Sleek, ultra-thin digital audio/image/video player with 4 GB of flash memory","Feature->Compatible with MP3, WMA, and WMA-DRM10 music files (PlaysForSure)",Feature->FM tuner with record capability and voice recorder; bright 1.8-inch color TFT LCD
