ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title_x,Body,Sales Rank,Brand,Sales Price,Title_y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
653520,A1CYOG35LJWIAD,0,1,6,B0000AE6C6,1/3/2007,4,1,1,the little big bag,"I like the bag for its simplicity of camera carrying equipment whether off shoulder of around the neck with a waist belt. Overall its a little big but you can carry a bunch of other stuff in it and its also plane compatible, so therefore you can carry a little more personal stuff on board as well, it fits my 2 lenses and the nikon d 80 well, so its a good bag for taking around on the holidays, did i mention thats its a little too big.... overall its a good investment worth checking out well thought out for the semi pro camera person or wannabe.",441,Lowepro,111.99,Lowepro Off Road Camera Beltpack (Black),Brand->Lowepro,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0056035010941,IsFragile->0,ItemDimensions,Label->Lowepro,ListPrice,Manufacturer->Lowepro,MaterialType->soft,Model->2010910,MPN->2010910,PackageDimensions,ProductGroup->Photography,Publisher->Lowepro,"Feature->Off Road Capacity: SLR with attached lens, 3?4 lenses or 1?2 lenses and water bottle, flash, accessories","Feature->Includes two removable SlipLock Lens cases, which can be replaced by water bottles, pouches, or other Lowepro SlipLock add-ons.",Feature->DryFlo mess lumbar pad for carrying comfort,"Feature->Lots of extra pockets for film, filters, batteries and other accessories.",Feature->Lifetime Warranty
653521,A1PIGOKPWNPCYJ,0,1,7,B0000AE6C6,11/13/2006,5,2,2,Awesome Bag,"Very roomy, this bag was exactly what I was looking for.  Lots of space for batteries, filters and lenses.  Even enough room for my digital rebel with double battery pack on the camera.  Carries my 100-300 with ease as well as my other 3 lenses. Most importantly it is also very comfortable.  I have not used the tripod staps yet.  All in all I will not replace this one soon.",441,Lowepro,111.99,Lowepro Off Road Camera Beltpack (Black),Brand->Lowepro,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0056035010941,IsFragile->0,ItemDimensions,Label->Lowepro,ListPrice,Manufacturer->Lowepro,MaterialType->soft,Model->2010910,MPN->2010910,PackageDimensions,ProductGroup->Photography,Publisher->Lowepro,"Feature->Off Road Capacity: SLR with attached lens, 3?4 lenses or 1?2 lenses and water bottle, flash, accessories","Feature->Includes two removable SlipLock Lens cases, which can be replaced by water bottles, pouches, or other Lowepro SlipLock add-ons.",Feature->DryFlo mess lumbar pad for carrying comfort,"Feature->Lots of extra pockets for film, filters, batteries and other accessories.",Feature->Lifetime Warranty
653522,A1ISPSNI1PUDSA,0,0,8,B0000AE6C6,8/23/2007,5,2,2,best we had,"I had couple other bags which all cost about the same and did not last vey long under my abuse. however this one has survied almost 5years. traveling all over the world. I did broke one filter in south america, but without this bag i may have broken the lenes. easy to take your camera in and out. ready to shoot in seconds anytime. can hike for days with it. Good for a good size body three professional zooms and a medium flash. Wish the lense pouch is slightly wider for my 24-70L lense, and bag itself is a inch deeper for the 70-200L on the body. Highly recommend.",441,Lowepro,111.99,Lowepro Off Road Camera Beltpack (Black),Brand->Lowepro,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0056035010941,IsFragile->0,ItemDimensions,Label->Lowepro,ListPrice,Manufacturer->Lowepro,MaterialType->soft,Model->2010910,MPN->2010910,PackageDimensions,ProductGroup->Photography,Publisher->Lowepro,"Feature->Off Road Capacity: SLR with attached lens, 3?4 lenses or 1?2 lenses and water bottle, flash, accessories","Feature->Includes two removable SlipLock Lens cases, which can be replaced by water bottles, pouches, or other Lowepro SlipLock add-ons.",Feature->DryFlo mess lumbar pad for carrying comfort,"Feature->Lots of extra pockets for film, filters, batteries and other accessories.",Feature->Lifetime Warranty
653523,A2HJZS1N9QOSM,0,1,9,B0000AE6C6,2/28/2007,4,5,5,A good bag for hiking,"I do like the bag, but it has a couple of limitations. - I find that I can barely fit my Nikon d80, but it does carry a 70-300 zoom and a flash. - I think that using the bottom attachments for a tripod is barely useful (perhaps I just need a smaller tripod...) As far as the side bags being to small, lowepro does make different size pouchs that can be added in place of the two that come with it.  I have attached a water bottle pouch to one side of the bag.  But as I said, it does hold a 70-300mm in those pouches. This bag also does have two rings on it that you can attach a regular shoulder strap with. I have had this bag for about 10 years, I do a fair amount of hiking and snowshoeing, and it is the only bag that I have found that is really good for that.",441,Lowepro,111.99,Lowepro Off Road Camera Beltpack (Black),Brand->Lowepro,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0056035010941,IsFragile->0,ItemDimensions,Label->Lowepro,ListPrice,Manufacturer->Lowepro,MaterialType->soft,Model->2010910,MPN->2010910,PackageDimensions,ProductGroup->Photography,Publisher->Lowepro,"Feature->Off Road Capacity: SLR with attached lens, 3?4 lenses or 1?2 lenses and water bottle, flash, accessories","Feature->Includes two removable SlipLock Lens cases, which can be replaced by water bottles, pouches, or other Lowepro SlipLock add-ons.",Feature->DryFlo mess lumbar pad for carrying comfort,"Feature->Lots of extra pockets for film, filters, batteries and other accessories.",Feature->Lifetime Warranty
653524,A1GDS6RWL2NYVH,0,1,10,B0000AE6C6,8/1/2007,5,6,6,Good for non-pro SLR and lenses,"This has been my main bag for a long time. I have a Canon 20D with the kit lens (18-55), 28-135mm, a 430 flash, and a bottle of water between the main compartment and the 2 side cans. This still leaves plenty of room in the front compartment for additional cards, batteries, filters, and stuff. However, when I added the battery grip, the camera was too wide to fit in the bag.  My 77mm ""L"" lenses are a tight squeeze into the cans even without the lens hoods. Fully loaded, the bag can get pretty heavy and pretty awkward to wear around my waist.  I have run with it, but I often feel like I might need a bigger butt to help support it.  I think that this is about as big a bag I can ever wear around my 33"" waist.  I usually just sling in over my shoulder with the nice padded shoulder harness. I give it a 5 because for what it is, the bag is very good.  I've dragged it to many places and the bag is still in very good condition.  Zippers are smooth and don't catch. The material is very strong and I am confident about the cushioning the bag provides. When wearing around my waist I cannot feel the contents of the bag when I'm walking or bending over because the cushioning is good. The waist strap is thick and comfortable but can be tucked inside a sleeve in the back when I'm just using the harness.  I also like that I can just click the bag closed when I don't want to have to zip up the camera compartment.",441,Lowepro,111.99,Lowepro Off Road Camera Beltpack (Black),Brand->Lowepro,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0056035010941,IsFragile->0,ItemDimensions,Label->Lowepro,ListPrice,Manufacturer->Lowepro,MaterialType->soft,Model->2010910,MPN->2010910,PackageDimensions,ProductGroup->Photography,Publisher->Lowepro,"Feature->Off Road Capacity: SLR with attached lens, 3?4 lenses or 1?2 lenses and water bottle, flash, accessories","Feature->Includes two removable SlipLock Lens cases, which can be replaced by water bottles, pouches, or other Lowepro SlipLock add-ons.",Feature->DryFlo mess lumbar pad for carrying comfort,"Feature->Lots of extra pockets for film, filters, batteries and other accessories.",Feature->Lifetime Warranty
653525,AESPLVBQJCNC7,0,1,11,B0000AE6C6,1/21/2008,5,8,8,Truly Awesome Design to Minimize Low Back Strain and for Maximum Freedom While Carrying Equipment,"This bag is absolutely perfect for what I wanted in a camera bag.  My priorities for a camera bag were for most of the weight to be placed at my waist so that there would be less downward force on my lumbar spine.  The weight would exert downward pressure starting below my low back which is ideal when carrying heavy equipment.  This is extremely important for anybody who already experiences low back pain or is interested in preserving for as long as possible the health of the lumber intervertebral discs and lumbar facet joints (which will become arthritic with time and spinal axial loading).  I also wanted the bag to be easily accessible while walking or on-the-fly.  I wanted to have maximum freedom while holding my camera or just being able to use my arms freely while carrying the camera in the bag. Traditional backpacks and the single-strap Lowepro Slingshot backpacks place the weight of the bag onto your lumbar spine and so these were out of the question.  If you ever carry heavy equipment, you'll understand how important it is to have the weight start its force below, rather than above the low back.  These backpacks also do not give as much freedom on-the-fly as a waist pack or fanny bag like the Lowepro Off Road.  Even the Slingshot bag with its single strap is not nearly as convenient to use on-the-fly as you have to spin that bag around and then spin it back. So packs that are tied to the waist or ""fanny packs"" are the best at preserving the health of one's low back, and also the best for on-the-fly use.  However, have you ever tried to carry a traditional fanny pack with 10-15 lbs of weight?  Well, it can be done, and the Lowepro Off Road will let you use the bag purely as a fanny pack.  It will, however, look odd and bounce as you walk.  I'm 5' 8"" and 150 lbs and it feels somewhat large but manageable when used as purely a fanny pack.  You will certainly get some stares from others who see this large luggage hanging from you. However, the beauty of this bag is that it is actually probably better when NOT used as a pure fanny or waist pack.  I have this bag on tied to my waist with the really easy, large, and durable waist clips.  About 90% of the weight is attached to my hips and so my low back is spared.  The other 10% of the load is off-set by my using the included comfortable shoulder strap.  Using the bag in this manner with both the waist strap and the shoulder strap may sound odd, but in fact it accomplishes 2 things: The bag no longer looks odd.  It looks like you're carrying a regular, handsome and sporty bag with a shoulder strap that also happens to have waist support.  But the bag no longer appears to be an odd, oversized fanny pack, but an acceptable and handsome shoulder bag.  Yet, because of the waist support, you get all of the conveniences of the fanny pack, including lower lumbar spine strain reduction and ultimate freedom to use both your arms without having a conventional shoulder bag fall off. The other purpose of using the shoulder strap with the waist strap besides making the bag look conventionally handsome, is that it does provide some support while you walk or run.  Without the shoulder strap, the fanny bag would bounce up and down quite a bit.  Again, I'm 5' 8"" and medium build.  If you're significantly taller and heavier, the bag may not bounce as much and may not look as odd without the shoulder strap. I can load and unload the bag on-the-fly without stopping.  My camera equipment is available easily whenever I need it quickly and my arms are free.  I own a Nikon D40X with an 18-135mm and SB-600 external flash which fit easily in the main compartment with a lot of room to spare.  There are probably still 3 inches of room in front of the mounted 18-135 mm lens on the body.  There is even space still left over in the main boxy compartment to fit my Sony HDR-SR7 high definition hard-drive video camera!  On each side of the main box-like compartment, you have 2 more cylindrical containers which are also removal and can be replaced with other modules from Lowepro. The build quality is excellent and the design is truly unique as I was not able to find any other design similar to this.  This is such a well-designed bag that truly takes into consideration all of the priorities I listed: low back-sparing design with waist straps, ability to have the camera available without stopping to remove a backpack or even rotate/spin a Slingshot, and the ability to make what would normally be an odd-looking large fannypack transformed into a handsome shoulder bag in disguise (since it really still functions as a fanny bag). I cannot recommend this bag highly enough.  Even if you don't experience chronic low back pain, I think this bag is very important in helping you get as much mileage out of your low back before you develop osteoarthritis of your lumbar spine (which will inevitably occur as we all age).",441,Lowepro,111.99,Lowepro Off Road Camera Beltpack (Black),Brand->Lowepro,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0056035010941,IsFragile->0,ItemDimensions,Label->Lowepro,ListPrice,Manufacturer->Lowepro,MaterialType->soft,Model->2010910,MPN->2010910,PackageDimensions,ProductGroup->Photography,Publisher->Lowepro,"Feature->Off Road Capacity: SLR with attached lens, 3?4 lenses or 1?2 lenses and water bottle, flash, accessories","Feature->Includes two removable SlipLock Lens cases, which can be replaced by water bottles, pouches, or other Lowepro SlipLock add-ons.",Feature->DryFlo mess lumbar pad for carrying comfort,"Feature->Lots of extra pockets for film, filters, batteries and other accessories.",Feature->Lifetime Warranty
653526,A15RYTNK30XJ7R,0,1,12,B0000AE6C6,2/15/2006,5,47,47,Most Used SLR Bag,"For any kind of photography that does not involve the use of either extremely large lenses, or more than 3 total lenses, this is the ideal camera bag.  I reach for it more often than any other pack I own, including very high quality backpacks like the Tamrac Expedition 5.  With the hip pack/shoulder bag combination, you can easily access all of your gear while walking, not even needing to stop, and all of it is upright and will not fall out.  You are not forced to set anything down on dirty surfaces and can reach for gear with one hand.  For longer pack trips, such a bag is also very easily placed inside a standard backpack, which is again difficult w/ larger models.  I highly recommend this bag, or other similar types from Tamrac, if your normal activities meet the above conditions.  If you often utilize super telephoto lenses or are a photographer who finds joy in carrying around a vast array of lenses, this one will be too small.  Most of my pictures are taken w/ a Nikon D70s, and either a Nikkor 18-200 mm AF-S VR zoom or my wide-angle 12-24 mm for landscapes.  This bag easily carries these, all accessories, and an additional lens such as an 80-400 mm zoom.  Resist any temptations you might have to go with a backpack.  The reason for this is simple logistics. It turns out that in terms of carrying a camera, a backpack is just about the most difficult apparatus to use efficiently. In order to access your SLR, you must essentially remove the pack and place it on the ground. This is then followed by accessing your camera, which generally has to be set down in order for you to re-shoulder the bag. Quite an unpleasant, time consuming and burdensome process especially when the ground is covered in snow or mud.  Go with a LowePro or Tamrac hip pack/shoulder bag like this one.",441,Lowepro,111.99,Lowepro Off Road Camera Beltpack (Black),Brand->Lowepro,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0056035010941,IsFragile->0,ItemDimensions,Label->Lowepro,ListPrice,Manufacturer->Lowepro,MaterialType->soft,Model->2010910,MPN->2010910,PackageDimensions,ProductGroup->Photography,Publisher->Lowepro,"Feature->Off Road Capacity: SLR with attached lens, 3?4 lenses or 1?2 lenses and water bottle, flash, accessories","Feature->Includes two removable SlipLock Lens cases, which can be replaced by water bottles, pouches, or other Lowepro SlipLock add-ons.",Feature->DryFlo mess lumbar pad for carrying comfort,"Feature->Lots of extra pockets for film, filters, batteries and other accessories.",Feature->Lifetime Warranty
653527,A1S5X8BQL7Z5DY,0,1,1,B0000AE6BS,2/22/2007,4,0,0,"good metal slide box, but expensive","I have used these boxes for more than three years. They keep your slides organized and clean. However, these boxes are expensive.",4918,Logan,0.0,"Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",EAN->0047052015002,Binding->Electronics,"Feature->Slide Files - All metal boxes for storing 2"" x 2"" 35mm color and black & white slides.",Brand->Logan,Feature->Holds 1500 slide in groups (Double Decker),Publisher->Logan,Studio->Logan,"Title->Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",UPC->047052015002,,,,,,,,ItemDimensions,Label->Logan,Manufacturer->Logan,MPN->1500G,ProductGroup->Photography
653528,A3GIVKTU7MM5GX,0,0,2,B0000AE6BS,4/27/2009,5,0,0,"Good consistent quality, good for slide archival","A suggested product!  I just bought two Logan Electric two-level slide storage boxes and must say the quality is every bit as good if not identical to some ten others I have collected which are at least ten years old.  Consistently good quality and a practical method to archive and/or present slides.  Use with a projector is very fast and convenient.  If you have a carousel-type projector, I would suggest Kodak's ""stack loader.""",4918,Logan,0.0,"Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",EAN->0047052015002,Binding->Electronics,"Feature->Slide Files - All metal boxes for storing 2"" x 2"" 35mm color and black & white slides.",Brand->Logan,Feature->Holds 1500 slide in groups (Double Decker),Publisher->Logan,Studio->Logan,"Title->Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",UPC->047052015002,,,,,,,,ItemDimensions,Label->Logan,Manufacturer->Logan,MPN->1500G,ProductGroup->Photography
653529,A2N61X08FM8WCT,1,0,3,B0000AE6BS,10/28/2006,4,1,1,Lots of space for a lot of slides,"The box is metal and essentially indestructible. The filing system is not a per slide system but allows you to group slides together and/or file slides in paper, or glass mounts. I have used these trays for a number of years and am very satisfied with them. I do wish there were a way to identify slides a little better than what comes with the box.",4918,Logan,0.0,"Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",EAN->0047052015002,Binding->Electronics,"Feature->Slide Files - All metal boxes for storing 2"" x 2"" 35mm color and black & white slides.",Brand->Logan,Feature->Holds 1500 slide in groups (Double Decker),Publisher->Logan,Studio->Logan,"Title->Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",UPC->047052015002,,,,,,,,ItemDimensions,Label->Logan,Manufacturer->Logan,MPN->1500G,ProductGroup->Photography
653530,A3O4IOVA74SJEA,0,1,4,B0000AE6BS,2/26/2007,5,1,1,slide storage,Great cases for storing slides on a permanent basis. Buy them now if your thinking of slide storage as any items related to film photography is disapearing fast.,4918,Logan,0.0,"Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",EAN->0047052015002,Binding->Electronics,"Feature->Slide Files - All metal boxes for storing 2"" x 2"" 35mm color and black & white slides.",Brand->Logan,Feature->Holds 1500 slide in groups (Double Decker),Publisher->Logan,Studio->Logan,"Title->Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",UPC->047052015002,,,,,,,,ItemDimensions,Label->Logan,Manufacturer->Logan,MPN->1500G,ProductGroup->Photography
653531,A31QTH86NVHLTV,0,1,5,B0000AE6BS,1/18/2008,4,1,1,slide box,Slide file box was just what I was looking for. Box is metal and was bent just a little bit. File box is nice and small and holds a large amount of slides. Will buy again for this seller.,4918,Logan,0.0,"Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",EAN->0047052015002,Binding->Electronics,"Feature->Slide Files - All metal boxes for storing 2"" x 2"" 35mm color and black & white slides.",Brand->Logan,Feature->Holds 1500 slide in groups (Double Decker),Publisher->Logan,Studio->Logan,"Title->Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",UPC->047052015002,,,,,,,,ItemDimensions,Label->Logan,Manufacturer->Logan,MPN->1500G,ProductGroup->Photography
653532,A2F3R4QTMTFRT9,0,1,6,B0000AE6BS,2/28/2008,4,1,1,Great slide organizer,"This product works very well to organize slides. The only negative is that the slide trays are not made of metal but of a pliable plastic. Otherwise it would be a 5* product. I hope the trays last as long as the well-constructed metal case. As far as I can tell, the product is manufactured in America, which is very important to me.",4918,Logan,0.0,"Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",EAN->0047052015002,Binding->Electronics,"Feature->Slide Files - All metal boxes for storing 2"" x 2"" 35mm color and black & white slides.",Brand->Logan,Feature->Holds 1500 slide in groups (Double Decker),Publisher->Logan,Studio->Logan,"Title->Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",UPC->047052015002,,,,,,,,ItemDimensions,Label->Logan,Manufacturer->Logan,MPN->1500G,ProductGroup->Photography
653533,A403SMD6DKRFD,0,1,7,B0000AE6BS,12/7/2008,1,1,1,Poor quality and overpriced,We were disappointed with the poor quality of the Logan LG1500 slide file.  We returned it.  A rivet was missing from the handle and it was of poor construction.  It is way over priced.,4918,Logan,0.0,"Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",EAN->0047052015002,Binding->Electronics,"Feature->Slide Files - All metal boxes for storing 2"" x 2"" 35mm color and black & white slides.",Brand->Logan,Feature->Holds 1500 slide in groups (Double Decker),Publisher->Logan,Studio->Logan,"Title->Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",UPC->047052015002,,,,,,,,ItemDimensions,Label->Logan,Manufacturer->Logan,MPN->1500G,ProductGroup->Photography
653534,A1X7752SHS3TKK,0,1,8,B0000AE6BS,3/27/2006,5,2,2,Slide storage box is handy,The double decker slide box is great for storage. It's easy to get the slides in and out. I like how little room it takes up compared to the old notebooks we had. They even give you a sheet to mark what slides are in each section.,4918,Logan,0.0,"Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",EAN->0047052015002,Binding->Electronics,"Feature->Slide Files - All metal boxes for storing 2"" x 2"" 35mm color and black & white slides.",Brand->Logan,Feature->Holds 1500 slide in groups (Double Decker),Publisher->Logan,Studio->Logan,"Title->Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",UPC->047052015002,,,,,,,,ItemDimensions,Label->Logan,Manufacturer->Logan,MPN->1500G,ProductGroup->Photography
653535,A14NSELR34WBZE,0,0,9,B0000AE6BS,11/18/2008,3,2,2,Serves its purpose,"The Logan LG1500 serves the purpose it was designed for ... slide storage.  The external metal case is made reasonably well though not perfect since latches do not always line up (to be expected at this price).  The internal slide holders were a disappointment.  Instead of rigid plastic trays, the trays are made of cheap plastic insert material best described as the same type of plastic trays used to separate candies in a box of chocolates.  They will not stand the test of time.  All in all, it meets the immediate need; however, it is a disappointing solution for the price.  Probably would have been better served by the cheaper achival quality slide archive boxes found in such places as Adorama.",4918,Logan,0.0,"Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",EAN->0047052015002,Binding->Electronics,"Feature->Slide Files - All metal boxes for storing 2"" x 2"" 35mm color and black & white slides.",Brand->Logan,Feature->Holds 1500 slide in groups (Double Decker),Publisher->Logan,Studio->Logan,"Title->Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",UPC->047052015002,,,,,,,,ItemDimensions,Label->Logan,Manufacturer->Logan,MPN->1500G,ProductGroup->Photography
653536,ANEPN8VBHUV4B,0,1,10,B0000AE6BS,12/9/2005,5,5,5,Best method for saving slides I've found,These files are great for organizing slides -- easy to transport and slides do not fall out.,4918,Logan,0.0,"Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",EAN->0047052015002,Binding->Electronics,"Feature->Slide Files - All metal boxes for storing 2"" x 2"" 35mm color and black & white slides.",Brand->Logan,Feature->Holds 1500 slide in groups (Double Decker),Publisher->Logan,Studio->Logan,"Title->Logan Slide File, Archival Double Decker Metal Storage Box Holds 1500 2x2 Mounted Slides in Groups",UPC->047052015002,,,,,,,,ItemDimensions,Label->Logan,Manufacturer->Logan,MPN->1500G,ProductGroup->Photography
653547,A2X6R9SR1SDCNU,0,1,1,B0000AE6AE,10/9/2005,2,7,27,Casio Camera Case,"Nice looking case, but it is too large for Exilim M and S series.  Also, you cannot take pictures while it is in the case.",0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
653548,ANTRRRWJ2G848,0,1,2,B0000AE6AE,12/11/2006,1,0,10,First time - Horrible Experience- Negative Star,"They billed my credit card, Nov 27 and according to their email estimate arrival of merchandise will be between Dec 1-5. It's already Dec 10 and my camera case is NOWHERE to be found. Poor service, will NEVER purchase again from this site!!!",0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
653549,A3UWW6AW3ZUOA7,0,1,3,B0000AE6AE,11/10/2006,1,0,8,big disappointment,"i never even got the product, the worst customer service i've ever seen, the package got lost and seller sent me to deal with the post office, finally i got my money back from the Amazon A-Z program. I will never buy from this seller ever again",0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
653550,A3S2WJWC3LC8JY,0,1,4,B0000AE6AE,1/3/2007,5,0,2,Casio EX-CASE1 Leather Case,"I actually bought this for my Pentax Optio camera as it is far SUPERIOR to the Casio. I don't understand why it is hardly known and hardly rated by Camera magazines. I have had the comparable Canon's, Kodak and Casio and they don't even come close to this great camera. My only comment is I wanted the black case that it doesn't come in. I really wanted it when I bought the last Kodak but wanted it in black. Well it might only be a Platinum Silver but what a camera. So, I bought this Casio case knowing it was about the same size as my Pentax and it Fits just perfect, quick to remove for picture taking and of Extremely good quality.",0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
653551,A2ZR47ZH8350C4,0,1,5,B0000AE6AE,11/10/2006,4,0,1,Works good,Works for the outside case to give some protection to the view screen.,0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
653552,A3AISZ7XK2VY07,0,0,6,B0000AE6AE,1/9/2007,5,0,1,stylish case,"The case looks great, is not bulky and the leather feels great when you touch it. Definitely a very stylish case. When you first try to put the camera in (Z120) it will seem like it doesn't fit -- don't worry though, the leather will expand to fit around your camera perfectly.",0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
653553,A2WYCB9EPC0S4V,0,1,7,B0000AE6AE,2/2/2007,1,0,1,Dangerous Case,"I incorrectly thought this was a case that fit on the camera, not a case to put the camera in, on my belt.  The camera is only carried in this case and is removed to take pictures.  That would have been at least acceptable for use, but after the camera too easily fell out of it on the blacktop parking lot, I don't use it on my belt any more.  The sides of the case are too shallow and elastic, and the cover is held by a clever magnetic catch that doesn't work too well.  The camera endured only a very small nick, but I was lucky.  Apparently there are no cases to fit on the camera; not even Casio makes one.",0,CASIO,19.99,"Casio EX-CASE1 Leather Case with Business Card Holder Style for Exilim M, S, and Z Series Cameras",Brand->Casio,BatteriesIncluded->0,Color->Black,Binding->Electronics,EAN->0079767686314,ItemDimensions,Label->CASIO,ListPrice,Manufacturer->CASIO,MaterialType->soft,Model->EXCASE1,MPN->EXCASE1,NumberOfItems->1,PackageDimensions,ProductGroup->Photography,Publisher->CASIO,Feature->Genuine leather business card style case,Feature->Includes a pocket that holds two SD Memory Cards,Feature->Ample dimensions of 4 by 3 by 1 inches,"Feature->For use with EX-M Series, EX-S Series and EX-Z Series",Feature->Does not work for the EX-P600
